Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,27311,0,3800.0,3965.384617295764,55.91966584324837,12676.75693705678,5035.0,91.03230912364074,0.0,3800,4200,4600,4900,5900,6800,8300,9300,11000,13000,13000
,Aggregated,27311,0,3800.0,3965.384617295764,55.91966584324837,12676.75693705678,5035.0,91.03230912364074,0.0,3800,4200,4600,4900,5900,6800,8300,9300,11000,13000,13000
