Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,5256,0,29000.0,23559.693492261504,295.09077221155167,36582.88990333676,40140.0,17.495462883158012,0.0,29000,31000,31000,32000,32000,33000,34000,34000,35000,37000,37000
,Aggregated,5256,0,29000.0,23559.693492261504,295.09077221155167,36582.88990333676,40140.0,17.495462883158012,0.0,29000,31000,31000,32000,32000,33000,34000,34000,35000,37000,37000
