Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,10697,0,16000.0,11332.8517194814,332.573052495718,20803.801752626896,20056.0,35.62444844099928,0.0,16000,17000,17000,18000,18000,18000,19000,19000,20000,21000,21000
,Aggregated,10697,0,16000.0,11332.8517194814,332.573052495718,20803.801752626896,20056.0,35.62444844099928,0.0,16000,17000,17000,18000,18000,18000,19000,19000,20000,21000,21000
