benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,1,8,offline,8,10,,,,,,,,
resnet,none,1,8,offline,10,10,,,,,,,,
resnet,none,1,8,offline,16,10,,,,,,,,
resnet,none,1,8,offline,32,10,,,,,,,,
resnet,none,1,16,offline,1,10,,,,,,,,
resnet,none,1,16,offline,2,10,,,,,,,,
resnet,none,1,16,offline,4,10,,,,,,,,
resnet,none,1,16,offline,8,10,,,,,,,,
resnet,none,1,16,offline,10,10,,,,,,,,
resnet,none,1,16,offline,16,10,,,,,,,,
resnet,none,1,16,offline,32,10,,,,,,,,
resnet,none,1,32,offline,1,10,,,,,,,,
resnet,none,1,32,offline,2,10,,,,,,,,
resnet,none,1,32,offline,4,10,,,,,,,,
resnet,none,1,32,offline,8,10,,,,,,,,
resnet,none,1,32,offline,10,10,,,,,,,,
resnet,none,1,32,offline,16,10,,,,,,,,
resnet,none,1,32,offline,32,10,,,,,,,,
resnet,none,2,1,offline,1,10, 9.47336972766362, 1304.143969875907, 1305.112504529, 2075.770710573, 2336.250052214, 2463.71470609225, 2567.0233990085, 2588.418338955175
resnet,none,2,1,offline,2,10, 10.857948820247822, 1134.4575627405818, 1133.567362541, 1811.091415187, 2037.373569942, 2151.681459496, 2242.91232118325, 2258.349652122
resnet,none,2,1,offline,4,10, 11.859906222363126, 1045.3810649918125, 1044.581564204, 1665.405172055, 1873.265894167, 1976.437054903, 2058.894928774, 2067.340196715
resnet,none,2,1,offline,8,10, 12.725614424194088, 989.6848038243089, 992.8440955935, 1567.016408923, 1759.280664242, 1854.282276024, 1925.662716688, 1925.6827187989998
resnet,none,2,1,offline,10,10, 12.728681708186167, 998.0274359907859, 999.5143254, 1574.548567014, 1765.173398471, 1859.149997456, 1926.21294117625, 1926.819575855
resnet,none,2,1,offline,16,10, 13.016358902850412, 992.003841010267, 992.0944420804999, 1554.378206235, 1740.849656374, 1832.634680064, 1882.022025169, 1884.747344853
resnet,none,2,1,offline,32,10, 13.016879046762082, 1036.28888092072, 1037.9688049014999, 1597.459776523, 1783.786294959, 1877.115804547, 1883.958965547, 1887.984962291
resnet,none,2,2,offline,1,10, 9.373456521130516, 1315.6180318783745, 1315.0038579835, 2095.208002774, 2357.3412683285, 2487.2307278182498, 2592.7344378690004, 2614.2846394497
resnet,none,2,2,offline,2,10, 10.769685630548521, 1151.297703867912, 1152.5369260495, 1830.372989667, 2057.900963887, 2171.307242828, 2261.9393582765, 2277.263064834
resnet,none,2,2,offline,4,10, 11.893584930160142, 1042.687942750393, 1042.3053342515, 1660.882615341, 1867.004474743, 1969.718432002, 2052.497297743, 2060.904588529
resnet,none,2,2,offline,8,10, 12.596503084034023, 1001.7591973419603, 1002.6601098525, 1583.78843021, 1777.439877995, 1873.750605719, 1946.038774799, 1946.580997312
resnet,none,2,2,offline,10,10, 12.802513814836386, 988.4643749628079, 988.40310837, 1563.885593405, 1754.172572126, 1848.904172887, 1914.98430717625, 1915.884855396
resnet,none,2,2,offline,16,10, 13.082703096261685, 987.370044886976, 989.0119453525001, 1546.376535813, 1731.770500219, 1824.618920446, 1874.230879507, 1875.8716333949997
resnet,none,2,2,offline,32,10, 12.990506659523048, 1038.4849236040702, 1042.4534815440002, 1602.727296118, 1789.42027475, 1881.107212106, 1888.337031539, 1891.79816959
resnet,none,2,4,offline,1,10,,,,,,,,
resnet,none,2,4,offline,2,10,,,,,,,,
resnet,none,2,4,offline,4,10,,,,,,,,
resnet,none,2,4,offline,8,10,,,,,,,,
resnet,none,2,4,offline,10,10,,,,,,,,
resnet,none,2,4,offline,16,10,,,,,,,,
resnet,none,2,4,offline,32,10,,,,,,,,
resnet,none,2,8,offline,1,10,,,,,,,,
resnet,none,2,8,offline,2,10,,,,,,,,
resnet,none,2,8,offline,4,10,,,,,,,,
resnet,none,2,8,offline,8,10,,,,,,,,
resnet,none,2,8,offline,10,10,,,,,,,,
resnet,none,2,8,offline,16,10,,,,,,,,
resnet,none,2,8,offline,32,10,,,,,,,,
resnet,none,2,16,offline,1,10,,,,,,,,
resnet,none,2,16,offline,2,10,,,,,,,,
resnet,none,2,16,offline,4,10,,,,,,,,
resnet,none,2,16,offline,8,10,,,,,,,,
resnet,none,2,16,offline,10,10,,,,,,,,
resnet,none,2,16,offline,16,10,,,,,,,,
resnet,none,2,16,offline,32,10,,,,,,,,
resnet,none,2,32,offline,1,10,,,,,,,,
resnet,none,2,32,offline,2,10,,,,,,,,
resnet,none,2,32,offline,4,10,,,,,,,,
resnet,none,2,32,offline,8,10,,,,,,,,
resnet,none,2,32,offline,10,10,,,,,,,,
resnet,none,2,32,offline,16,10,,,,,,,,
resnet,none,2,32,offline,32,10,,,,,,,,
resnet,none,4,1,offline,1,10, 9.54195212243671, 1294.642729405502, 1294.7760782685, 2064.121791686, 2319.041630052, 2446.9410421725, 2548.8720666595, 2570.226812892075
resnet,none,4,1,offline,2,10, 10.631938104281371, 1161.5707630107338, 1161.7288249845, 1853.294346295, 2083.6015028165, 2199.035761492, 2290.7153325992504, 2306.260523683
resnet,none,4,1,offline,4,10, 11.857752585234584, 1045.9853207219826, 1045.25728673, 1666.459457826, 1873.55734738, 1977.243365308, 2058.942417908, 2067.385658776
resnet,none,4,1,offline,8,10, 12.629461497134391, 996.3427598628847, 995.882021311, 1579.772762148, 1772.800122554, 1869.105317096, 1941.332675872, 1941.345032565
resnet,none,4,1,offline,10,10, 12.693349983299868, 999.0897207310223, 998.608679661, 1576.391512646, 1768.429391991, 1864.198924623, 1931.39147002475, 1932.3708878760003
resnet,none,4,1,offline,16,10, 12.990618466103472, 994.0013242689068, 995.573565664, 1558.827568233, 1744.990730772, 1837.773445283, 1886.924711871, 1889.342579149
resnet,none,4,1,offline,32,10, 12.851053180963095, 1051.769861092452, 1055.3913848094999, 1623.370646587, 1809.21447388, 1902.46868161, 1909.59837473, 1912.299312869
resnet,none,4,2,offline,1,10, 9.539620049693509, 1291.1419139347256, 1289.9655818415, 2061.024326839, 2320.343163726, 2446.7723762745, 2549.4449474865, 2570.861175323525
resnet,none,4,2,offline,2,10, 10.840434132375636, 1135.5387488883362, 1133.289351031, 1813.699575305, 2043.994296944, 2157.154705688, 2247.421981966, 2262.943501062
resnet,none,4,2,offline,4,10, 11.870501698867479, 1045.3270165947586, 1045.6690104805, 1665.349793506, 1871.837009474, 1974.793815085, 2055.849752922, 2064.091564552
resnet,none,4,2,offline,8,10, 12.608649431818108, 1001.5310913468905, 1003.5524362045, 1582.848153252, 1776.159544713, 1872.686662873, 1944.701570808, 1944.718605828
resnet,none,4,2,offline,10,10, 12.77565797128785, 993.519222212088, 993.601964082, 1568.00721224, 1758.305118638, 1852.988851569, 1919.0770227727498, 1919.709425739
resnet,none,4,2,offline,16,10, 12.978561524745226, 996.0226542026068, 997.636192809, 1561.090226638, 1747.840500006, 1840.582782929, 1889.748054334, 1890.990865404
resnet,none,4,2,offline,32,10, 12.873579753227956, 1048.5696253898502, 1049.1680056105, 1614.396453207, 1804.114430871, 1896.489841648, 1904.121957252, 1908.996369726
resnet,none,4,4,offline,1,10,,,,,,,,
resnet,none,4,4,offline,2,10,,,,,,,,
resnet,none,4,4,offline,4,10,,,,,,,,
resnet,none,4,4,offline,8,10,,,,,,,,
resnet,none,4,4,offline,10,10,,,,,,,,
resnet,none,4,4,offline,16,10,,,,,,,,
resnet,none,4,4,offline,32,10,,,,,,,,
resnet,none,4,8,offline,1,10,,,,,,,,
resnet,none,4,8,offline,2,10,,,,,,,,
resnet,none,4,8,offline,4,10,,,,,,,,
resnet,none,4,8,offline,8,10,,,,,,,,
resnet,none,4,8,offline,10,10,,,,,,,,
resnet,none,4,8,offline,16,10,,,,,,,,
resnet,none,4,8,offline,32,10,,,,,,,,
resnet,none,4,16,offline,1,10,,,,,,,,
resnet,none,4,16,offline,2,10,,,,,,,,
resnet,none,4,16,offline,4,10,,,,,,,,
resnet,none,4,16,offline,8,10,,,,,,,,
resnet,none,4,16,offline,10,10,,,,,,,,
resnet,none,4,16,offline,16,10,,,,,,,,
resnet,none,4,16,offline,32,10,,,,,,,,
resnet,none,4,32,offline,1,10,,,,,,,,
resnet,none,4,32,offline,2,10,,,,,,,,
resnet,none,4,32,offline,4,10,,,,,,,,
resnet,none,4,32,offline,8,10,,,,,,,,
resnet,none,4,32,offline,10,10,,,,,,,,
resnet,none,4,32,offline,16,10,,,,,,,,
resnet,none,4,32,offline,32,10,,,,,,,,
resnet,none,8,1,offline,1,10, 9.53851598737104, 1290.8689964876783, 1290.170512019, 2062.409328647, 2319.9295993895003, 2448.00667994125, 2551.1960125235, 2572.1904715841
resnet,none,8,1,offline,2,10, 10.664935320216312, 1161.9051003208622, 1161.311745127, 1848.601278745, 2077.596663498, 2191.961525304, 2283.88527067525, 2298.86873663
resnet,none,8,1,offline,4,10, 11.795760465991124, 1057.522008283939, 1057.80729301, 1679.331644526, 1886.326410053, 1989.416904819, 2069.896878903, 2078.498810344
resnet,none,8,1,offline,8,10, 12.590165379931138, 998.3950313078705, 997.8198489735, 1582.332535242, 1778.056525357, 1874.756216174, 1947.405652661, 1948.164375833
resnet,none,8,1,offline,10,10, 12.772939956351639, 992.6145274945833, 992.260206335, 1567.953746346, 1759.199367653, 1854.12276919, 1919.83011512675, 1920.5793703540003
resnet,none,8,1,offline,16,10, 12.997021657104616, 993.555574149808, 996.0666966505, 1557.259501899, 1744.376419304, 1837.192810288, 1887.116934534, 1888.411773326
resnet,none,8,1,offline,32,10, 12.950397614168223, 1040.646794048733, 1042.8238523705, 1607.269936008, 1793.776027528, 1887.037013239, 1894.234823146, 1897.647858445
resnet,none,8,2,offline,1,10, 9.565905404054757, 1283.0479445675508, 1281.690826346, 2050.279339984, 2309.664502492, 2438.9414008285, 2541.157213903, 2562.951741791525
resnet,none,8,2,offline,2,10, 10.67198507788201, 1157.1259368596757, 1155.7542552085001, 1844.239267922, 2075.060061456, 2189.5056932, 2281.7937598625, 2297.573914007
resnet,none,8,2,offline,4,10, 11.904742064660951, 1041.7966926754386, 1041.242306745, 1658.283161941, 1864.834775114, 1968.425835306, 2050.714133907, 2059.392944817
resnet,none,8,2,offline,8,10, 12.348495375126944, 1018.9953843393441, 1018.3667084445001, 1613.877975782, 1812.61930472, 1911.644361046, 1985.522797867, 1985.537901582
resnet,none,8,2,offline,10,10, 12.908032092431679, 980.8743929508842, 980.001687701, 1551.004394374, 1739.415130135, 1833.440378577, 1899.08571272125, 1900.247188544
resnet,none,8,2,offline,16,10, 13.030334361936983, 994.4767766135188, 997.0189718735, 1555.821886436, 1740.915766109, 1832.696984938, 1882.127040278, 1883.44049506
resnet,none,8,2,offline,32,10, 12.825484469315779, 1058.8146569021926, 1060.6260136834999, 1628.114325505, 1813.534863857, 1905.238406525, 1912.689714286, 1916.118266387
resnet,none,8,4,offline,1,10,,,,,,,,
resnet,none,8,4,offline,2,10,,,,,,,,
resnet,none,8,4,offline,4,10,,,,,,,,
resnet,none,8,4,offline,8,10,,,,,,,,
resnet,none,8,4,offline,10,10,,,,,,,,
resnet,none,8,4,offline,16,10,,,,,,,,
resnet,none,8,4,offline,32,10,,,,,,,,
resnet,none,8,8,offline,1,10,,,,,,,,
resnet,none,8,8,offline,2,10,,,,,,,,
resnet,none,8,8,offline,4,10,,,,,,,,
resnet,none,8,8,offline,8,10,,,,,,,,
resnet,none,8,8,offline,10,10,,,,,,,,
resnet,none,8,8,offline,16,10,,,,,,,,
resnet,none,8,8,offline,32,10,,,,,,,,
resnet,none,8,16,offline,1,10,,,,,,,,
resnet,none,8,16,offline,2,10,,,,,,,,
resnet,none,8,16,offline,4,10,,,,,,,,
resnet,none,8,16,offline,8,10,,,,,,,,
resnet,none,8,16,offline,10,10,,,,,,,,
resnet,none,8,16,offline,16,10,,,,,,,,
resnet,none,8,16,offline,32,10,,,,,,,,
resnet,none,8,32,offline,1,10,,,,,,,,
resnet,none,8,32,offline,2,10,,,,,,,,
resnet,none,8,32,offline,4,10,,,,,,,,
resnet,none,8,32,offline,8,10,,,,,,,,
resnet,none,8,32,offline,10,10,,,,,,,,
resnet,none,8,32,offline,16,10,,,,,,,,
resnet,none,8,32,offline,32,10,,,,,,,,
resnet,none,16,1,offline,1,10, 9.438413332885945, 1302.1155928620544, 1301.0447101125, 2079.82627057, 2342.3327692205003, 2473.19509383975, 2577.2929617325, 2598.65217685435
resnet,none,16,1,offline,2,10, 10.803476190824576, 1142.7788972514334, 1143.0113923600002, 1823.236671614, 2050.9143793505, 2164.513273611, 2255.24285609775, 2270.275659437
resnet,none,16,1,offline,4,10, 11.892279821489979, 1046.5946476136312, 1048.497552925, 1664.450954794, 1870.012908591, 1972.539436965, 2053.201867802, 2061.58505579
resnet,none,16,1,offline,8,10, 12.65139099886349, 991.5190954748433, 990.8117070549999, 1572.987411537, 1766.898453504, 1864.349932256, 1936.45788801, 1936.471362647
resnet,none,16,1,offline,10,10, 12.768926176719283, 991.6693093648204, 992.516916586, 1568.465984338, 1759.625185239, 1853.738012062, 1920.17905467825, 1920.906842946
resnet,none,16,1,offline,16,10, 13.048566936319402, 991.1599688509792, 994.40254995, 1551.869365908, 1737.353110327, 1830.30087865, 1879.174922461, 1880.888710037
resnet,none,16,1,offline,32,10, 12.789973813453368, 1058.4179818681666, 1061.15650547, 1627.369866608, 1817.43791651, 1909.55600898, 1917.017819648, 1921.465234109
resnet,none,16,2,offline,1,10, 9.421478138037827, 1311.326529335192, 1311.8494658435002, 2088.199798713, 2348.829076428, 2477.5708851912505, 2580.71666573925, 2602.887869202325
resnet,none,16,2,offline,2,10, 10.696278663140887, 1158.4744286732384, 1158.0221632855, 1845.116519121, 2074.2508795205, 2186.99147667, 2277.23092417725, 2292.375493917
resnet,none,16,2,offline,4,10, 11.853072969943584, 1047.6586430790542, 1048.1540246929999, 1668.263722076, 1874.447130194, 1978.319873207, 2060.295209868, 2068.685618542
resnet,none,16,2,offline,8,10, 12.59527943433489, 1002.1121744215188, 1001.8344643810001, 1584.332504929, 1777.832365497, 1874.295262047, 1946.542944737, 1946.562559315
resnet,none,16,2,offline,10,10, 12.716053896277309, 995.0429062337884, 994.977003493, 1573.332768357, 1766.354861332, 1861.545477159, 1928.027498467, 1928.8555821
resnet,none,16,2,offline,16,10, 12.945314243922605, 997.9812521056368, 1002.2373075785, 1564.445489734, 1750.392648614, 1844.72429072, 1894.603924943, 1895.86261512
resnet,none,16,2,offline,32,10, 12.839680723482147, 1055.117534545853, 1058.0939016575, 1623.082657716, 1809.74332806, 1903.307438657, 1910.45822675, 1914.0373977219997
resnet,none,16,4,offline,1,10,,,,,,,,
resnet,none,16,4,offline,2,10,,,,,,,,
resnet,none,16,4,offline,4,10,,,,,,,,
resnet,none,16,4,offline,8,10,,,,,,,,
resnet,none,16,4,offline,10,10,,,,,,,,
resnet,none,16,4,offline,16,10,,,,,,,,
resnet,none,16,4,offline,32,10,,,,,,,,
resnet,none,16,8,offline,1,10,,,,,,,,
resnet,none,16,8,offline,2,10,,,,,,,,
resnet,none,16,8,offline,4,10,,,,,,,,
resnet,none,16,8,offline,8,10,,,,,,,,
resnet,none,16,8,offline,10,10,,,,,,,,
resnet,none,16,8,offline,16,10,,,,,,,,
resnet,none,16,8,offline,32,10,,,,,,,,
resnet,none,16,16,offline,1,10,,,,,,,,
resnet,none,16,16,offline,2,10,,,,,,,,
resnet,none,16,16,offline,4,10,,,,,,,,
resnet,none,16,16,offline,8,10,,,,,,,,
resnet,none,16,16,offline,10,10,,,,,,,,
resnet,none,16,16,offline,16,10,,,,,,,,
resnet,none,16,16,offline,32,10,,,,,,,,
resnet,none,16,32,offline,1,10,,,,,,,,
resnet,none,16,32,offline,2,10,,,,,,,,
resnet,none,16,32,offline,4,10,,,,,,,,
resnet,none,16,32,offline,8,10,,,,,,,,
resnet,none,16,32,offline,10,10,,,,,,,,
resnet,none,16,32,offline,16,10,,,,,,,,
resnet,none,16,32,offline,32,10,,,,,,,,
resnet,none,32,1,offline,1,10, 9.359293912145061, 1318.4419492003829, 1318.70014883, 2101.556017127, 2362.5075900775, 2494.20024827, 2597.01576278075, 2618.66797529865
resnet,none,32,1,offline,2,10, 10.813098474193156, 1140.5133159614195, 1141.4881244075, 1820.141082327, 2047.883616723, 2161.249689499, 2251.11545393525, 2266.219098454
resnet,none,32,1,offline,4,10, 11.807408495606715, 1053.774996995616, 1053.0293065225, 1675.039726497, 1881.980093728, 1984.522586013, 2066.165886406, 2074.508810846
resnet,none,32,1,offline,8,10, 12.667862799270546, 996.6026343023453, 996.2592313885, 1573.822411024, 1766.701125643, 1863.033296112, 1935.412334269, 1935.4312252170002
resnet,none,32,1,offline,10,10, 12.707605070717031, 1000.2348533306337, 1000.280774297, 1577.562091471, 1768.456854044, 1861.844673872, 1929.367848698, 1930.046244444
resnet,none,32,1,offline,16,10, 13.021336298573065, 992.832988258399, 995.1012465085, 1555.851427905, 1741.714900045, 1834.224119901, 1882.576386497, 1884.8395153419997
resnet,none,32,1,offline,32,10, 12.861753328475197, 1049.9684555070207, 1052.978919266, 1620.402108568, 1808.15469463, 1900.063378384, 1907.333592122, 1910.7489449179998
resnet,none,32,2,offline,1,10, 9.450287747418258, 1300.4624634340355, 1297.090615564, 2079.332997692, 2340.9494173815, 2470.5628072735, 2574.01503732375, 2595.1743604504
resnet,none,32,2,offline,2,10, 10.726562573190089, 1155.4168037108784, 1154.2785020825, 1840.27136343, 2068.1495886985003, 2180.966709902, 2270.56766431475, 2285.974174359
resnet,none,32,2,offline,4,10, 11.811027357880269, 1053.312628953122, 1052.679298978, 1674.271460476, 1882.430816447, 1985.46628622, 2067.562877632, 2075.684805107
resnet,none,32,2,offline,8,10, 12.630349311706341, 997.350359320014, 997.973454328, 1579.923976062, 1773.851833696, 1868.671285222, 1941.147613325, 1941.16386508
resnet,none,32,2,offline,10,10, 12.766404695698538, 991.6366963418135, 991.337140117, 1566.968059198, 1758.338266315, 1853.275780155, 1919.2228686165, 1919.958550161
resnet,none,32,2,offline,16,10, 13.042998023492455, 989.3872620796451, 990.9992437505, 1550.316161864, 1735.575838198, 1829.940747071, 1879.91244626, 1881.597563197
resnet,none,32,2,offline,32,10, 13.008562093926063, 1032.4126367069987, 1034.3304698455, 1596.643261885, 1784.764828989, 1877.642267597, 1885.290572724, 1889.175063391
resnet,none,32,4,offline,1,10,,,,,,,,
resnet,none,32,4,offline,2,10,,,,,,,,
resnet,none,32,4,offline,4,10,,,,,,,,
resnet,none,32,4,offline,8,10,,,,,,,,
resnet,none,32,4,offline,10,10,,,,,,,,
resnet,none,32,4,offline,16,10,,,,,,,,
resnet,none,32,4,offline,32,10,,,,,,,,
resnet,none,32,8,offline,1,10,,,,,,,,
resnet,none,32,8,offline,2,10,,,,,,,,
resnet,none,32,8,offline,4,10,,,,,,,,
resnet,none,32,8,offline,8,10,,,,,,,,
resnet,none,32,8,offline,10,10,,,,,,,,
resnet,none,32,8,offline,16,10,,,,,,,,
resnet,none,32,8,offline,32,10,,,,,,,,
resnet,none,32,16,offline,1,10,,,,,,,,
resnet,none,32,16,offline,2,10,,,,,,,,
resnet,none,32,16,offline,4,10,,,,,,,,
resnet,none,32,16,offline,8,10,,,,,,,,
resnet,none,32,16,offline,10,10,,,,,,,,
resnet,none,32,16,offline,16,10,,,,,,,,
resnet,none,32,16,offline,32,10,,,,,,,,
resnet,none,32,32,offline,1,10,,,,,,,,
resnet,none,32,32,offline,2,10,,,,,,,,
resnet,none,32,32,offline,4,10,,,,,,,,
resnet,none,32,32,offline,8,10,,,,,,,,
resnet,none,32,32,offline,10,10,,,,,,,,
resnet,none,32,32,offline,16,10,,,,,,,,
resnet,none,32,32,offline,32,10,,,,,,,,
