Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,10690,0,16000.0,11362.209708547138,475.26030987501144,20354.82970997691,20056.0,35.622464031894566,0.0,16000,17000,17000,17000,17000,18000,18000,19000,19000,20000,20000
,Aggregated,10690,0,16000.0,11362.209708547138,475.26030987501144,20354.82970997691,20056.0,35.622464031894566,0.0,16000,17000,17000,17000,17000,18000,18000,19000,19000,20000,20000
