Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,648,0,152000.0,138686.77443210152,17737.451370805502,265706.74573630095,160476.0,2.158526842730429,0.0,152000,173000,184000,194000,219000,234000,244000,247000,266000,266000,266000
,Aggregated,648,0,152000.0,138686.77443210152,17737.451370805502,265706.74573630095,160476.0,2.158526842730429,0.0,152000,173000,184000,194000,219000,234000,244000,247000,266000,266000,266000
