Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,633,1,173000.0,154807.8322625273,7133.918832987547,285076.21581852436,160222.56714060032,2.1093961364990004,0.0033323793625576626,173000,202000,214000,220000,236000,246000,257000,264000,285000,285000,285000
,Aggregated,633,1,173000.0,154807.8322625273,7133.918832987547,285076.21581852436,160222.56714060032,2.1093961364990004,0.0033323793625576626,173000,202000,214000,220000,236000,246000,257000,264000,285000,285000,285000
