Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,10666,0,15000.0,11347.507941853915,592.0169427990913,21082.89486914873,20056.0,35.53063169025186,0.0,15000,18000,18000,18000,19000,19000,19000,20000,21000,21000,21000
,Aggregated,10666,0,15000.0,11347.507941853915,592.0169427990913,21082.89486914873,20056.0,35.53063169025186,0.0,15000,18000,18000,18000,19000,19000,19000,20000,21000,21000,21000
