Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,42319,0,1400.0,2204.300326086679,50.07181316614151,5930.022317916155,5035.0,142.48626001828345,0.0,1400,2100,4300,4400,4500,4500,4600,4700,4900,5300,5900
,Aggregated,42319,0,1400.0,2204.300326086679,50.07181316614151,5930.022317916155,5035.0,142.48626001828345,0.0,1400,2100,4300,4400,4500,4500,4600,4700,4900,5300,5900
