Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,1984,0,66000.0,59165.402045327,3820.4543478786945,89259.81597602367,80252.0,6.604160136412289,0.0,66000,67000,69000,70000,76000,82000,85000,86000,88000,89000,89000
,Aggregated,1984,0,66000.0,59165.402045327,3820.4543478786945,89259.81597602367,80252.0,6.604160136412289,0.0,66000,67000,69000,70000,76000,82000,85000,86000,88000,89000,89000
