Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,21537,0,4100.0,5206.26694379811,201.67579501867294,12479.240857064724,10042.0,71.7337211586164,0.0,4100,8500,8700,8800,9000,9200,9400,9600,10000,11000,12000
,Aggregated,21537,0,4100.0,5206.26694379811,201.67579501867294,12479.240857064724,10042.0,71.7337211586164,0.0,4100,8500,8700,8800,9000,9200,9400,9600,10000,11000,12000
