Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,4154,0,36000.0,29464.69081134379,443.6345025897026,52775.877486914396,50154.0,13.828310788220673,0.0,36000,44000,46000,46000,48000,49000,50000,50000,52000,53000,53000
,Aggregated,4154,0,36000.0,29464.69081134379,443.6345025897026,52775.877486914396,50154.0,13.828310788220673,0.0,36000,44000,46000,46000,48000,49000,50000,50000,52000,53000,53000
