Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1665023464,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023465,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023466,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023468,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023469,48,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023470,54,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023471,64,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023472,75,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023473,84,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023474,94,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023475,102,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023476,114,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023477,126,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023478,136,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023479,147,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023480,158,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023481,168,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023482,175,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023483,186,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023484,195,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665023485,206,,Aggregated,0.000000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,1,0,16896.74311876297,16896.74311876297,16896.74311876297,16896.74311876297,160476.0
1665023486,214,,Aggregated,0.000000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,2,0,17000.0,16994.81377378106,16896.74311876297,17092.884428799152,160476.0
1665023487,225,,Aggregated,0.000000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,2,0,17000.0,16994.81377378106,16896.74311876297,17092.884428799152,160476.0
1665023488,234,,Aggregated,0.000000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,2,0,17000.0,16994.81377378106,16896.74311876297,17092.884428799152,160476.0
1665023489,243,,Aggregated,0.000000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,2,0,17000.0,16994.81377378106,16896.74311876297,17092.884428799152,160476.0
1665023490,253,,Aggregated,0.000000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,2,0,17000.0,16994.81377378106,16896.74311876297,17092.884428799152,160476.0
1665023491,262,,Aggregated,0.200000,0.000000,17000,17000,21000,21000,21000,21000,21000,21000,21000,21000,21000,3,0,17000.0,18373.891457915306,16896.74311876297,21132.046826183796,160476.0
1665023492,274,,Aggregated,0.400000,0.000000,21000,21000,21000,26000,26000,26000,26000,26000,26000,26000,26000,5,0,21000.0,20459.010557830334,16896.74311876297,25926.32395029068,160476.0
1665023493,282,,Aggregated,0.500000,0.000000,21000,21000,21000,21000,26000,26000,26000,26000,26000,26000,26000,7,0,21000.0,20588.013412696975,16896.74311876297,25926.32395029068,160476.0
1665023494,294,,Aggregated,0.500000,0.000000,21000,21000,25000,25000,26000,26000,26000,26000,26000,26000,26000,8,0,21000.0,21160.515737254173,16896.74311876297,25926.32395029068,160476.0
1665023495,303,,Aggregated,0.500000,0.000000,21000,21000,25000,25000,26000,26000,26000,26000,26000,26000,26000,8,0,21000.0,21160.515737254173,16896.74311876297,25926.32395029068,160476.0
1665023496,311,,Aggregated,0.600000,0.000000,21000,21000,25000,26000,26000,26000,26000,26000,26000,26000,26000,9,0,21000.0,21689.321615215806,16896.74311876297,25926.32395029068,160476.0
1665023497,321,,Aggregated,0.600000,0.000000,21000,26000,26000,26000,26000,27000,27000,27000,27000,27000,27000,11,0,21000.0,22519.971601326357,16896.74311876297,26701.28696039319,160476.0
1665023498,331,,Aggregated,0.800000,0.000000,25000,26000,26000,26000,27000,28000,28000,28000,28000,28000,28000,12,0,21000.0,22985.717615733545,16896.74311876297,28108.9237742126,160476.0
1665023499,342,,Aggregated,0.800000,0.000000,25000,26000,26000,27000,28000,28000,28000,28000,28000,28000,28000,13,0,25000.0,23358.37222950963,16896.74311876297,28108.9237742126,160476.0
1665023500,351,,Aggregated,0.800000,0.000000,25000,26000,26000,27000,28000,28000,28000,28000,28000,28000,28000,13,0,25000.0,23358.37222950963,16896.74311876297,28108.9237742126,160476.0
1665023501,364,,Aggregated,1.100000,0.000000,26000,26000,28000,28000,28000,28000,28000,28000,28000,28000,28000,15,0,26000.0,24007.757291197777,16896.74311876297,28387.578800320625,160476.0
1665023502,372,,Aggregated,1.100000,0.000000,26000,26000,28000,28000,28000,28000,28000,28000,28000,28000,28000,15,0,26000.0,24007.757291197777,16896.74311876297,28387.578800320625,160476.0
1665023503,383,,Aggregated,1.100000,0.000000,26000,26000,28000,28000,28000,28000,28000,28000,28000,28000,28000,15,0,26000.0,24007.757291197777,16896.74311876297,28387.578800320625,160476.0
1665023504,393,,Aggregated,1.100000,0.000000,26000,26000,28000,28000,28000,28000,28000,28000,28000,28000,28000,15,0,26000.0,24007.757291197777,16896.74311876297,28387.578800320625,160476.0
1665023505,404,,Aggregated,0.900000,0.000000,26000,28000,28000,28000,33000,37000,37000,37000,37000,37000,37000,17,0,26000.0,25316.73075740828,16896.74311876297,37161.7432013154,160476.0
1665023506,413,,Aggregated,0.900000,0.000000,26000,28000,28000,28000,33000,37000,37000,37000,37000,37000,37000,17,0,26000.0,25316.73075740828,16896.74311876297,37161.7432013154,160476.0
1665023507,423,,Aggregated,0.900000,0.000000,26000,28000,28000,28000,33000,37000,37000,37000,37000,37000,37000,17,0,26000.0,25316.73075740828,16896.74311876297,37161.7432013154,160476.0
1665023508,433,,Aggregated,0.900000,0.000000,26000,28000,28000,28000,33000,37000,37000,37000,37000,37000,37000,17,0,26000.0,25316.73075740828,16896.74311876297,37161.7432013154,160476.0
1665023509,442,,Aggregated,0.900000,0.000000,26000,28000,28000,28000,33000,37000,37000,37000,37000,37000,37000,17,0,26000.0,25316.73075740828,16896.74311876297,37161.7432013154,160476.0
1665023510,453,,Aggregated,0.700000,0.000000,26000,28000,28000,28000,35000,37000,37000,37000,37000,37000,37000,18,0,26000.0,25837.635306227538,16896.74311876297,37161.7432013154,160476.0
1665023511,462,,Aggregated,0.500000,0.000000,27000,28000,33000,35000,37000,38000,41000,41000,41000,41000,41000,21,0,27000.0,27650.437646678514,16896.74311876297,41241.044882684946,160476.0
1665023512,470,,Aggregated,0.500000,0.000000,27000,28000,33000,35000,37000,38000,41000,41000,41000,41000,41000,21,0,27000.0,27650.437646678514,16896.74311876297,41241.044882684946,160476.0
1665023513,481,,Aggregated,0.500000,0.000000,27000,28000,33000,35000,37000,38000,41000,41000,41000,41000,41000,21,0,27000.0,27650.437646678514,16896.74311876297,41241.044882684946,160476.0
1665023514,491,,Aggregated,0.500000,0.000000,27000,28000,33000,35000,37000,38000,41000,41000,41000,41000,41000,21,0,27000.0,27650.437646678514,16896.74311876297,41241.044882684946,160476.0
1665023515,498,,Aggregated,0.600000,0.000000,28000,33000,36000,37000,39000,40000,41000,41000,41000,41000,41000,23,0,28000.0,28658.333888682333,16896.74311876297,41241.044882684946,160476.0
1665023516,499,,Aggregated,0.700000,0.000000,28000,35000,37000,39000,41000,43000,44000,44000,44000,44000,44000,25,0,28000.0,29858.529005646706,16896.74311876297,44174.8794876039,160476.0
1665023517,499,,Aggregated,1.000000,0.000000,28000,37000,39000,41000,44000,44000,48000,48000,48000,48000,48000,29,0,28000.0,31413.232919342558,16896.74311876297,48476.20860487223,160476.0
1665023518,500,,Aggregated,1.100000,0.000000,30000,37000,40000,41000,43000,44000,48000,48000,48000,48000,48000,31,0,30000.0,31822.543903584443,16896.74311876297,48476.20860487223,160476.0
1665023519,500,,Aggregated,1.100000,0.000000,30000,37000,40000,41000,43000,44000,48000,48000,48000,48000,48000,31,0,30000.0,31822.543903584443,16896.74311876297,48476.20860487223,160476.0
1665023520,500,,Aggregated,1.100000,0.000000,32000,38000,41000,42000,44000,47000,48000,48000,48000,48000,48000,32,0,30000.0,32303.51477151271,16896.74311876297,48476.20860487223,160476.0
1665023521,500,,Aggregated,1.100000,0.000000,32000,38000,41000,42000,44000,47000,48000,48000,48000,48000,48000,32,0,30000.0,32303.51477151271,16896.74311876297,48476.20860487223,160476.0
1665023522,500,,Aggregated,1.100000,0.000000,32000,38000,41000,42000,44000,47000,48000,48000,48000,48000,48000,32,0,30000.0,32303.51477151271,16896.74311876297,48476.20860487223,160476.0
1665023523,500,,Aggregated,1.100000,0.000000,33000,39000,42000,43000,46000,48000,50000,50000,50000,50000,50000,34,0,32000.0,33239.917796214715,16896.74311876297,50075.77358931303,160476.0
1665023524,500,,Aggregated,1.100000,0.000000,33000,40000,43000,44000,48000,52000,55000,55000,55000,55000,55000,37,0,33000.0,34326.11677080796,16896.74311876297,55491.36679247022,160476.0
1665023525,500,,Aggregated,1.100000,0.000000,33000,40000,43000,44000,48000,52000,55000,55000,55000,55000,55000,38,0,33000.0,34296.80522227366,16896.74311876297,55491.36679247022,160476.0
1665023526,500,,Aggregated,1.100000,0.000000,33000,40000,43000,44000,48000,52000,55000,55000,55000,55000,55000,38,0,33000.0,34296.80522227366,16896.74311876297,55491.36679247022,160476.0
1665023527,500,,Aggregated,1.200000,0.000000,34000,41000,44000,46000,51000,53000,58000,58000,58000,58000,58000,43,0,34000.0,35588.69919094235,16896.74311876297,58174.44260418415,160476.0
1665023528,500,,Aggregated,1.200000,0.000000,35000,42000,44000,47000,52000,55000,60000,60000,60000,60000,60000,44,0,34000.0,36153.795837763355,16896.74311876297,60452.95165106654,160476.0
1665023529,500,,Aggregated,1.200000,0.000000,36000,43000,47000,49000,53000,55000,60000,60000,60000,60000,60000,48,0,35000.0,37054.79299890188,16896.74311876297,60452.95165106654,160476.0
1665023530,500,,Aggregated,1.500000,0.000000,35000,43000,46000,49000,53000,55000,60000,60000,60000,60000,60000,49,0,35000.0,36928.8189592106,16896.74311876297,60452.95165106654,160476.0
1665023531,500,,Aggregated,1.500000,0.000000,35000,43000,46000,49000,53000,55000,60000,60000,60000,60000,60000,49,0,35000.0,36928.8189592106,16896.74311876297,60452.95165106654,160476.0
1665023532,500,,Aggregated,1.800000,0.000000,35000,43000,46000,49000,53000,55000,60000,60000,60000,60000,60000,50,0,34000.0,36871.81502580643,16896.74311876297,60452.95165106654,160476.0
1665023533,500,,Aggregated,1.800000,0.000000,35000,43000,46000,49000,53000,55000,60000,60000,60000,60000,60000,50,0,34000.0,36871.81502580643,16896.74311876297,60452.95165106654,160476.0
1665023534,500,,Aggregated,1.700000,0.000000,36000,43000,48000,50000,53000,58000,58000,60000,60000,60000,60000,52,0,35000.0,37598.53776322248,16896.74311876297,60452.95165106654,160476.0
1665023535,500,,Aggregated,1.600000,0.000000,35000,43000,48000,51000,53000,58000,58000,60000,60000,60000,60000,55,0,35000.0,37881.34662149982,16896.74311876297,60452.95165106654,160476.0
1665023536,500,,Aggregated,1.600000,0.000000,35000,43000,48000,51000,53000,58000,58000,60000,60000,60000,60000,55,0,35000.0,37881.34662149982,16896.74311876297,60452.95165106654,160476.0
1665023537,500,,Aggregated,1.600000,0.000000,36000,43000,49000,51000,55000,58000,60000,60000,60000,60000,60000,56,0,35000.0,38283.25322350221,16896.74311876297,60452.95165106654,160476.0
1665023538,500,,Aggregated,1.600000,0.000000,36000,44000,49000,52000,58000,59000,60000,60000,60000,60000,60000,57,0,36000.0,38642.77339530618,16896.74311876297,60452.95165106654,160476.0
1665023539,500,,Aggregated,1.600000,0.000000,36000,44000,49000,52000,58000,59000,60000,60000,60000,60000,60000,57,0,36000.0,38642.77339530618,16896.74311876297,60452.95165106654,160476.0
1665023540,500,,Aggregated,1.600000,0.000000,36000,44000,49000,52000,58000,59000,60000,60000,60000,60000,60000,57,0,36000.0,38642.77339530618,16896.74311876297,60452.95165106654,160476.0
1665023541,500,,Aggregated,0.900000,0.000000,37000,44000,50000,52000,58000,60000,60000,64000,64000,64000,64000,59,0,37000.0,39165.18082065602,16896.74311876297,63681.7984059453,160476.0
1665023542,500,,Aggregated,0.900000,0.000000,37000,44000,50000,52000,58000,60000,60000,64000,64000,64000,64000,60,0,36000.0,38893.09498257935,16896.74311876297,63681.7984059453,160476.0
1665023543,500,,Aggregated,0.900000,0.000000,37000,44000,50000,52000,58000,60000,60000,64000,64000,64000,64000,60,0,36000.0,38893.09498257935,16896.74311876297,63681.7984059453,160476.0
1665023544,500,,Aggregated,0.900000,0.000000,38000,44000,50000,52000,58000,60000,64000,65000,65000,65000,65000,62,0,37000.0,39413.89416410558,16896.74311876297,64549.85063523054,160476.0
1665023545,500,,Aggregated,0.900000,0.000000,38000,46000,51000,53000,58000,60000,64000,65000,65000,65000,65000,63,0,38000.0,39806.7183389905,16896.74311876297,64549.85063523054,160476.0
1665023546,500,,Aggregated,0.900000,0.000000,38000,46000,51000,53000,58000,60000,64000,65000,65000,65000,65000,63,0,38000.0,39806.7183389905,16896.74311876297,64549.85063523054,160476.0
1665023547,500,,Aggregated,0.900000,0.000000,38000,46000,51000,53000,58000,60000,64000,65000,65000,65000,65000,63,0,38000.0,39806.7183389905,16896.74311876297,64549.85063523054,160476.0
