Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,2410,14,50000.0,48626.382586273416,1074.1517134010792,108546.64110392332,79786.11369294606,8.037755803555019,0.0466923573650499,50000,66000,71000,74000,83000,89000,96000,99000,107000,109000,109000
,Aggregated,2410,14,50000.0,48626.382586273416,1074.1517134010792,108546.64110392332,79786.11369294606,8.037755803555019,0.0466923573650499,50000,66000,71000,74000,83000,89000,96000,99000,107000,109000,109000
