Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,10733,0,15000.0,11300.373365564417,135.5305090546608,18746.18885293603,20056.0,35.75867540577206,0.0,15000,16000,16000,16000,16000,17000,17000,17000,18000,18000,19000
,Aggregated,10733,0,15000.0,11300.373365564417,135.5305090546608,18746.18885293603,20056.0,35.75867540577206,0.0,15000,16000,16000,16000,16000,17000,17000,17000,18000,18000,19000
