Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1665005452,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665005453,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665005455,30,,Aggregated,0.000000,0.000000,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,4,0,1300.0,1322.6935658603907,1280.8153107762337,1364.613190293312,50154.0
1665005456,36,,Aggregated,0.000000,0.000000,1300,1400,1600,1600,1700,1700,1700,1700,1700,1700,1700,10,0,1300.0,1409.167978912592,1264.43837210536,1663.9312654733658,50154.0
1665005457,47,,Aggregated,0.000000,0.000000,1300,1400,1600,1600,1700,1700,1700,1700,1700,1700,1700,10,0,1300.0,1409.167978912592,1264.43837210536,1663.9312654733658,50154.0
1665005458,58,,Aggregated,3.333333,0.000000,1500,1700,1800,1800,2000,2000,2100,2100,2100,2100,2100,23,0,1500.0,1546.932724668928,1167.617380619049,2145.451221615076,50154.0
1665005459,67,,Aggregated,4.250000,0.000000,1600,1700,1800,1900,2000,2100,2400,2400,2400,2400,2400,31,0,1600.0,1578.90284265722,1102.6001498103142,2380.8997981250286,50154.0
1665005460,78,,Aggregated,4.500000,0.000000,1600,1700,1800,2000,2100,2300,2400,2400,2400,2400,2400,34,0,1600.0,1604.0377610308283,1102.6001498103142,2380.8997981250286,50154.0
1665005461,87,,Aggregated,5.500000,0.000000,1600,2000,2100,2300,3000,3700,4100,4100,4100,4100,4100,41,0,1600.0,1883.1847013860215,1102.6001498103142,4077.4199180305004,50154.0
1665005462,96,,Aggregated,5.428571,0.000000,2000,2700,3000,3100,3800,4100,4300,4800,4800,4800,4800,59,0,2000.0,2294.9998953332333,1102.6001498103142,4810.767911374569,50154.0
1665005463,104,,Aggregated,5.428571,0.000000,2100,2900,3100,3100,3800,4100,4300,4800,4800,4800,4800,63,0,2100.0,2358.2143910110944,1102.6001498103142,4810.767911374569,50154.0
1665005464,119,,Aggregated,6.333333,0.000000,2400,2900,3100,3200,4000,4300,4800,5900,5900,5900,5900,71,0,2400.0,2490.3629461539463,1102.6001498103142,5892.970893532038,50154.0
1665005465,127,,Aggregated,7.300000,0.000000,2700,3100,3400,3800,4700,5700,6600,7000,7000,7000,7000,89,0,2700.0,2833.9567333459854,1102.6001498103142,7014.098405838013,50154.0
1665005466,137,,Aggregated,7.300000,0.000000,2800,3100,3400,3800,4700,5700,6600,7000,7000,7000,7000,90,0,2700.0,2836.315372420682,1102.6001498103142,7014.098405838013,50154.0
1665005467,148,,Aggregated,8.500000,0.000000,2900,3200,3700,4000,4800,6100,7000,9500,9500,9500,9500,95,0,2900.0,2982.3635520119415,1102.6001498103142,9503.53953242302,50154.0
1665005468,157,,Aggregated,8.300000,0.000000,3000,3600,4000,4300,5900,7100,8900,9000,9500,9500,9500,107,0,3000.0,3283.3696099294125,1102.6001498103142,9503.53953242302,50154.0
1665005469,161,,Aggregated,8.100000,0.000000,3000,3700,4100,4400,6100,8100,9500,9800,10000,10000,10000,111,0,3000.0,3427.366060414561,1102.6001498103142,10006.655056029558,50154.0
1665005470,177,,Aggregated,8.100000,0.000000,3000,3700,4300,4700,6600,8500,9500,9800,10000,10000,10000,114,0,3000.0,3497.1138826783813,1102.6001498103142,10006.655056029558,50154.0
1665005471,186,,Aggregated,9.400000,0.000000,3600,4500,5600,6100,9000,9800,11000,11000,12000,12000,12000,149,0,3600.0,4280.968354127351,1102.6001498103142,11805.550005286932,50154.0
1665005472,198,,Aggregated,9.500000,0.000000,3700,4700,5700,6100,9000,10000,11000,11000,12000,12000,12000,158,0,3700.0,4388.229641709712,1102.6001498103142,11805.550005286932,50154.0
1665005473,203,,Aggregated,9.900000,0.000000,3700,4700,5700,6100,9000,10000,11000,11000,12000,12000,12000,160,0,3700.0,4390.81697773654,1102.6001498103142,11805.550005286932,50154.0
1665005474,216,,Aggregated,10.400000,0.000000,3900,4800,5800,6900,9200,11000,11000,12000,12000,12000,12000,174,0,3900.0,4635.128451489854,1102.6001498103142,12013.801380991936,50154.0
1665005475,225,,Aggregated,10.400000,0.000000,4000,4900,5800,6900,9300,11000,12000,12000,12000,12000,12000,181,0,4000.0,4716.501970255737,1102.6001498103142,12013.801380991936,50154.0
1665005476,235,,Aggregated,9.800000,0.000000,4100,5000,5900,7100,9700,11000,12000,12000,13000,13000,13000,185,0,4100.0,4805.937918476961,1102.6001498103142,12613.751269876957,50154.0
1665005477,247,,Aggregated,10.500000,0.000000,4300,5400,6400,7300,10000,12000,13000,13000,15000,15000,15000,205,0,4300.0,5071.003075689077,1102.6001498103142,14637.81924918294,50154.0
1665005478,256,,Aggregated,10.700000,0.000000,4400,5500,6800,7300,10000,12000,13000,14000,15000,15000,15000,212,0,4400.0,5215.07722912532,1102.6001498103142,14807.28980153799,50154.0
1665005479,268,,Aggregated,10.700000,0.000000,4400,5500,6700,7300,10000,12000,13000,14000,15000,15000,15000,214,0,4400.0,5217.287919057585,1102.6001498103142,14807.28980153799,50154.0
1665005480,274,,Aggregated,10.800000,0.000000,4700,5800,7200,8500,11000,13000,15000,18000,19000,19000,19000,234,0,4600.0,5588.666348184785,1102.6001498103142,19307.72142112255,50154.0
1665005481,286,,Aggregated,9.600000,0.000000,4800,6100,7600,8900,11000,13000,16000,18000,19000,19000,19000,248,0,4800.0,5800.847665947532,1102.6001498103142,19307.72142112255,50154.0
1665005482,296,,Aggregated,9.600000,0.000000,4800,6100,7800,9000,11000,13000,16000,18000,19000,19000,19000,251,0,4800.0,5866.095885471163,1102.6001498103142,19307.72142112255,50154.0
1665005483,305,,Aggregated,10.000000,0.000000,4900,6600,8000,9200,12000,14000,18000,18000,19000,19000,19000,262,0,4900.0,6086.0622570288315,1102.6001498103142,19307.72142112255,50154.0
1665005484,317,,Aggregated,9.700000,0.000000,5000,6900,8300,9300,12000,15000,18000,18000,19000,19000,19000,276,0,5000.0,6243.772233471922,1102.6001498103142,19325.574830174446,50154.0
1665005485,326,,Aggregated,9.700000,0.000000,5100,6900,8400,9700,12000,15000,18000,18000,19000,19000,19000,280,0,5000.0,6290.118969058884,1102.6001498103142,19325.574830174446,50154.0
1665005486,332,,Aggregated,10.000000,0.000000,5200,7000,8600,9900,13000,16000,18000,19000,21000,21000,21000,288,0,5200.0,6453.7839781518815,1102.6001498103142,21026.226937770844,50154.0
1665005487,347,,Aggregated,10.500000,0.000000,5500,7300,9600,11000,14000,18000,20000,21000,22000,22000,22000,318,0,5500.0,7030.938302711495,1102.6001498103142,21744.373574852943,50154.0
1665005488,359,,Aggregated,10.500000,0.000000,5500,7300,9600,11000,14000,18000,20000,21000,22000,22000,22000,318,0,5500.0,7030.938302711495,1102.6001498103142,21744.373574852943,50154.0
1665005489,367,,Aggregated,10.700000,0.000000,5700,7600,9700,11000,15000,18000,21000,21000,26000,26000,26000,324,0,5600.0,7153.9435741135185,1102.6001498103142,26372.190982103348,50154.0
1665005490,375,,Aggregated,10.600000,0.000000,5700,7800,9900,11000,15000,18000,23000,24000,26000,26000,26000,338,0,5700.0,7440.526565503792,1102.6001498103142,26372.190982103348,50154.0
1665005491,384,,Aggregated,11.000000,0.000000,5800,7800,10000,11000,16000,19000,24000,25000,26000,26000,26000,347,0,5800.0,7536.242068458016,1102.6001498103142,26372.190982103348,50154.0
1665005492,398,,Aggregated,10.600000,0.000000,5900,7900,10000,11000,17000,20000,24000,26000,27000,27000,27000,354,0,5800.0,7739.73696947224,1102.6001498103142,26789.8689545691,50154.0
1665005493,406,,Aggregated,10.600000,0.000000,6100,8400,10000,12000,17000,22000,26000,26000,27000,27000,27000,372,0,6100.0,8084.885712102136,1102.6001498103142,26789.8689545691,50154.0
1665005494,417,,Aggregated,10.600000,0.000000,6300,8500,11000,12000,18000,23000,26000,26000,27000,27000,27000,381,0,6300.0,8250.086318437508,1102.6001498103142,26789.8689545691,50154.0
1665005495,430,,Aggregated,10.800000,0.000000,6300,8500,11000,12000,18000,24000,26000,26000,30000,30000,30000,383,0,6300.0,8302.61739959099,1102.6001498103142,30003.185756504536,50154.0
1665005496,437,,Aggregated,10.300000,0.000000,6500,8900,11000,13000,18000,24000,26000,27000,30000,30000,30000,399,0,6500.0,8565.535526769352,1102.6001498103142,30003.185756504536,50154.0
1665005497,445,,Aggregated,9.400000,0.000000,6600,9000,11000,13000,19000,25000,27000,28000,30000,30000,30000,410,0,6600.0,8871.078443963353,1102.6001498103142,30003.185756504536,50154.0
1665005498,459,,Aggregated,9.300000,0.000000,6800,9200,12000,14000,20000,26000,27000,28000,30000,30000,30000,419,0,6800.0,9022.404961750302,1102.6001498103142,30003.185756504536,50154.0
1665005499,466,,Aggregated,9.300000,0.000000,6900,9500,12000,14000,20000,26000,28000,29000,30000,30000,30000,428,0,6900.0,9142.836888938724,1102.6001498103142,30003.185756504536,50154.0
1665005500,476,,Aggregated,10.000000,0.000000,6900,9700,12000,14000,21000,26000,28000,29000,32000,32000,32000,438,0,6900.0,9321.803816436837,1102.6001498103142,32003.189407289028,50154.0
1665005501,487,,Aggregated,9.800000,0.000000,6900,9700,12000,14000,21000,26000,28000,29000,32000,32000,32000,441,0,6900.0,9323.614894727123,1102.6001498103142,32003.189407289028,50154.0
1665005502,498,,Aggregated,9.100000,0.000000,7100,10000,13000,15000,22000,27000,29000,30000,32000,32000,32000,455,0,7100.0,9672.477173477739,1102.6001498103142,32030.709143728018,50154.0
1665005503,500,,Aggregated,9.700000,0.000000,7300,10000,13000,16000,22000,27000,30000,31000,32000,32000,32000,474,0,7300.0,9938.171957733448,1102.6001498103142,32034.293476492167,50154.0
1665005504,500,,Aggregated,9.700000,0.000000,7300,10000,13000,16000,23000,28000,30000,32000,33000,33000,33000,477,0,7300.0,10044.477969064403,1102.6001498103142,32899.263486266136,50154.0
