Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,42616,0,1500.0,2149.7231225599558,149.03638139367104,5154.8982411623,5035.0,141.83151745580227,0.0,1500,3300,3900,3900,4100,4200,4400,4500,4700,5000,5200
,Aggregated,42616,0,1500.0,2149.7231225599558,149.03638139367104,5154.8982411623,5035.0,141.83151745580227,0.0,1500,3300,3900,3900,4100,4200,4400,4500,4700,5000,5200
