Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,21540,0,3100.0,5190.510748861187,109.4457171857357,11646.723829209805,10042.0,71.72930660567401,0.0,3100,9200,9400,9500,9700,9800,10000,10000,11000,11000,12000
,Aggregated,21540,0,3100.0,5190.510748861187,109.4457171857357,11646.723829209805,10042.0,71.72930660567401,0.0,3100,9200,9400,9500,9700,9800,10000,10000,11000,11000,12000
