benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,4,singlestream,1,8, 21.55311014747407, 0.046326259762019234, 0.0457798675, 0.0475882576, 0.049340602, 0.0529076645, 0.06261642008999997, 0.06841524206500012
resnet,none,32,4,singlestream,1,9, 22.668593268574952, 0.04404129490264423, 0.043452839, 0.045477626, 0.047098082, 0.04900618145, 0.05841049308999999, 0.07163107407400417
resnet,none,32,4,singlestream,1,10, 22.3570076099597, 0.04465482088401443, 0.04417512, 0.047078691400000004, 0.0485428509, 0.050265452349999996, 0.06066079409999995, 0.06608565418700003
resnet,none,32,8,singlestream,1,1, 17.366164548548056, 0.057513554719951926, 0.055110908, 0.061325376400000006, 0.0655277912, 0.06835802969999999, 0.07915971105999998, 0.1047044125010026
resnet,none,32,8,singlestream,1,2, 18.139926431344563, 0.05505297165324519, 0.054726802500000005, 0.055766543599999996, 0.0563388083, 0.05731325065, 0.06555593223, 0.07104800952000072
resnet,none,32,8,singlestream,1,3, 18.125679875779763, 0.0550987509639423, 0.054888871000000006, 0.055742104800000004, 0.0563744568, 0.0569688658, 0.061874581529999945, 0.06854086507700019
resnet,none,32,8,singlestream,1,4, 18.128097133735338, 0.05509048514302885, 0.0548500245, 0.0557870302, 0.0563637221, 0.057060418249999995, 0.061829042189999926, 0.06530330246800004
resnet,none,32,8,singlestream,1,5, 18.1002218695961, 0.055169766818509616, 0.0549048965, 0.0558206454, 0.0564940668, 0.057183223699999994, 0.06354994624999999, 0.06720960241000008
resnet,none,32,8,singlestream,1,6, 18.230014021757885, 0.05478194794831732, 0.05460869, 0.0554582776, 0.0560616345, 0.05675117095, 0.05912357435999999, 0.06422825916000002
resnet,none,32,8,singlestream,1,7, 18.163821100926587, 0.054985265890024046, 0.054743148, 0.055608529, 0.0562007424, 0.05708464595, 0.06357180933999995, 0.06787916706600061
resnet,none,32,8,singlestream,1,8, 18.084937950119993, 0.05522273925240384, 0.0549035615, 0.0558726298, 0.056463133, 0.0571458278, 0.06389760628999999, 0.0701125547060028
resnet,none,32,8,singlestream,1,9, 18.12856178966634, 0.05508454051081731, 0.0547031365, 0.0555533768, 0.0562076664, 0.05711869225, 0.06597725882999998, 0.07158976934000011
resnet,none,32,8,singlestream,1,10, 18.112925333750944, 0.05514011515204327, 0.054879381, 0.0557307896, 0.0563795537, 0.0570504816, 0.06437310053999994, 0.07480184425500067
resnet,none,32,16,singlestream,1,1, 11.503613970825352, 0.0868631746748798, 0.08335731, 0.0941332844, 0.10064099559999999, 0.10456188749999999, 0.11798911640999994, 0.13747246960900147
resnet,none,32,16,singlestream,1,2, 12.002814517306158, 0.08324645198978367, 0.081821932, 0.08425419519999999, 0.08717252119999999, 0.09419885545, 0.10587215159999994, 0.11915925111500014
resnet,none,32,16,singlestream,1,3, 12.024666317028444, 0.0830853506280048, 0.08205403850000001, 0.0840443374, 0.0862527579, 0.09131899269999999, 0.10457791311999994, 0.11212648979900036
resnet,none,32,16,singlestream,1,4, 12.03862234896478, 0.08299521059915865, 0.0823078715, 0.0839675972, 0.0855933423, 0.0891919188, 0.09774568437999999, 0.1118856319860007
