benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,2,multistream,6,3, 173.8002760015476, 3.8110756163114994, 3.8450525375, 5.766828598800003, 6.079883510800001, 6.189143483, 6.357494332740001, 6.680678166634045
resnet,none,32,2,multistream,6,4, 174.41021027769978, 3.6768879843345004, 3.752836217, 5.680172769000001, 5.9954976098, 6.09697704215, 6.336030678940002, 6.6471203721890175
resnet,none,32,2,multistream,6,5, 174.77442813608232, 3.5626467589015, 3.6028075255000003, 5.4031425982000005, 5.967627274400001, 6.111110142149999, 6.300032806620004, 6.517136955162068
resnet,none,32,2,multistream,6,6, 174.71244290573554, 3.4842115011984993, 3.4089900865000002, 5.4271745440000005, 5.983093434500001, 6.120998029349998, 6.338957566790003, 6.576235712928143
resnet,none,32,2,multistream,6,7, 174.60411279443514, 3.6483931729595, 3.65011344, 5.475036989000002, 6.0124542651, 6.127967707649999, 6.37151675254, 6.658260598917033
resnet,none,32,2,multistream,6,8, 174.05613233330058, 3.8082392485104997, 3.932399384, 5.6686305226, 6.0332571144, 6.153519191799999, 6.488344332190001, 6.82502293220863
resnet,none,32,2,multistream,6,9, 174.587491155142, 3.6052559513749998, 3.6956167425, 5.449326770600001, 5.963316896300001, 6.092355867099998, 6.37710232728, 6.623359699902434
resnet,none,32,2,multistream,6,10, 174.72377970544596, 3.586550846323, 3.6050449479999997, 5.473158504600001, 5.993708710100001, 6.137529753299999, 6.313422939090001, 6.510340350911015
resnet,none,32,4,multistream,6,1, 168.01429211694142, 5.0691966260705, 5.717576034, 6.062172767800001, 6.224314117400001, 6.566788258749998, 7.296254469990004, 8.511214595826242
resnet,none,32,4,multistream,6,2, 174.85163275593456, 3.5758846910995006, 3.655324803, 5.253620810000001, 5.8282516568, 6.0949504365500005, 6.562031579610002, 7.309300159063751
resnet,none,32,4,multistream,6,3, 174.76803289484337, 3.5993777591864995, 3.617068956, 5.375976400400009, 5.878013354200001, 6.108227425749998, 6.506057108410003, 6.972194347571694
resnet,none,32,4,multistream,6,4, 173.68127218756933, 3.7146659784760003, 3.7672806695, 5.619300062000001, 6.018492596100001, 6.212520404399999, 6.623619808640003, 7.149797463623189
resnet,none,32,4,multistream,6,5, 173.93298999815764, 3.558356328994, 3.5258754965, 5.396767448800001, 5.992336011700001, 6.141352089699998, 6.577481724060002, 7.289188850150225
resnet,none,32,4,multistream,6,6, 175.17241745588572, 3.5180818954529998, 3.5318469219999997, 5.252794663, 5.7898804376, 6.014989237449998, 6.298562857910004, 6.575047106833332
