benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,2,singlestream,1,1, 31.914067445776894, 0.03126952997183099, 0.030521097, 0.032843861999999995, 0.034083798, 0.0357030972, 0.03906333199999998, 0.0454199691120007
resnet,cpumemory,32,2,singlestream,1,2, 32.101860903629415, 0.031084039524624157, 0.030516224, 0.0325144204, 0.033556348, 0.0343402064, 0.036022475160000005, 0.04332389775200007
resnet,cpumemory,32,2,singlestream,1,3, 32.18591332651814, 0.031000391068252326, 0.030460052, 0.032320210599999996, 0.0334559829, 0.0342549025, 0.03737183333000003, 0.04141937272600132
resnet,cpumemory,32,2,singlestream,1,4, 31.776359299056512, 0.03140470192299633, 0.030821873, 0.033161351, 0.0339916564, 0.0347336142, 0.03628215748000001, 0.03951521166000101
resnet,cpumemory,32,2,singlestream,1,5, 31.92352508111046, 0.03125428890719499, 0.030548049, 0.0329976006, 0.0339954457, 0.034835225549999994, 0.036596563699999994, 0.04126380770300172
resnet,cpumemory,32,2,singlestream,1,6, 32.10771922467255, 0.03107935393416278, 0.030493635, 0.032605496, 0.0336850568, 0.0343905958, 0.036211408800000004, 0.03917884376800051
resnet,cpumemory,32,2,singlestream,1,7, 32.33470104265473, 0.030858303529593414, 0.030395354, 0.032021119, 0.0332170286, 0.033951638299999996, 0.035895736500000004, 0.04385529718200015
resnet,cpumemory,32,2,singlestream,1,8, 31.691259573777927, 0.03148854510556723, 0.030865047, 0.0332437942, 0.0341661083, 0.03485613745, 0.03623886328, 0.03961304217800001
resnet,cpumemory,32,2,singlestream,1,9, 32.33775215235855, 0.030860042424601133, 0.030383501, 0.0318213982, 0.033087604, 0.0342089299, 0.03655349864, 0.04088626876000097
resnet,cpumemory,32,2,singlestream,1,10, 31.694701194628703, 0.0314853576197479, 0.030743288, 0.033398715, 0.034321973, 0.035206281949999994, 0.03781777419000001, 0.04313182892600013
resnet,cpumemory,32,4,singlestream,1,1, 24.48508745037372, 0.04077065164122596, 0.0401360475, 0.0417999742, 0.0437953195, 0.0450734845, 0.048371400939999996, 0.05276174170900064
resnet,cpumemory,32,4,singlestream,1,2, 24.879002886708157, 0.04012642468149038, 0.0398504335, 0.0406339826, 0.0411845, 0.04199118255, 0.04673218217999999, 0.050230803076000044
resnet,cpumemory,32,4,singlestream,1,3, 24.764288767670465, 0.040308338952524045, 0.0399567995, 0.0408844374, 0.041825736700000005, 0.04367521604999999, 0.04739874497999998, 0.05075405650300006
resnet,cpumemory,32,4,singlestream,1,4, 24.942949452990497, 0.04002326205288462, 0.039827411, 0.040573854199999995, 0.0410749877, 0.04200391015, 0.04659918440999999, 0.05209429690600065
resnet,cpumemory,32,4,singlestream,1,5, 24.47780491906066, 0.040783892765624996, 0.0400226685, 0.041408545, 0.0442834388, 0.046107660599999996, 0.04858682624999999, 0.05377013782900017
