benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,8,multistream,6,4, 180.89986480181605, 2.1917314021655003, 2.213192231, 3.0468596480000003, 3.4104304811000015, 3.690641416699999, 4.24042730767, 4.877429897662248
resnet,cpumemory,32,8,multistream,6,5, 180.10731883367907, 2.3718960658165, 2.3291527555, 3.3451747638000024, 3.759908102800001, 3.988175360949999, 4.5795619874, 5.276641691754445
resnet,cpumemory,32,8,multistream,6,6, 181.8563611078931, 2.191606583995, 2.2098394179999996, 3.0693482140000015, 3.3795665863000006, 3.5464839731999995, 3.970554476480003, 4.9586920838200825
resnet,cpumemory,32,8,multistream,6,7, 181.48435371778683, 2.1995681959064997, 2.2244808095, 3.1040839258000004, 3.4180894223000005, 3.6326517250499992, 4.010770884660011, 4.867989800933139
resnet,cpumemory,32,8,multistream,6,8, 180.91497435649254, 2.307324601827, 2.284334989, 3.3081884790000036, 3.6560123385000014, 3.8971675005999997, 4.21399741801, 4.986609521549137
resnet,cpumemory,32,8,multistream,6,9, 180.89255184372337, 2.199961624259, 2.1460486605, 3.186553565400002, 3.549143642700001, 3.7877927107999994, 4.280744780570011, 4.958955301393337
resnet,cpumemory,32,8,multistream,6,10, 181.18776799490664, 2.200468409514, 2.199899319, 3.143192889, 3.423936425500001, 3.606107388149998, 4.145722509200002, 4.726403662257097
resnet,cpumemory,32,16,multistream,7,1, 186.40678567263757, 5.146562404978, 6.228424887999999, 6.538089119, 6.8720574742, 7.006584214699998, 7.864732817000001, 7.980519822109031
resnet,cpumemory,32,16,multistream,7,2, 186.02310000201544, 5.135013455941501, 6.094286211, 6.490598332400001, 6.9671500105, 7.54858495894999, 7.924638232100001, 8.208601871501093
resnet,cpumemory,32,16,multistream,7,3, 186.03003234586254, 5.159594167040501, 6.1590134965, 6.532981337000001, 6.9757182471000005, 7.288607611349983, 7.9749147789400014, 8.201292745955042
resnet,cpumemory,32,16,multistream,7,4, 186.13359749819023, 5.1720953110555, 6.112262824, 6.556345426200002, 7.0012237734000005, 7.378145086499997, 7.87697949595, 8.091039346463024
resnet,cpumemory,32,16,multistream,7,5, 185.69494125038662, 5.1876007186775, 6.2479573395, 6.5420360098, 6.929351778600001, 7.309847912449998, 7.871896599230002, 8.23834534072409
resnet,cpumemory,32,16,multistream,7,6, 185.97605940497908, 5.172603509763, 6.252758558, 6.5709803344, 7.038980175900002, 7.1992264177499985, 7.918143078900001, 8.194089299187006
resnet,cpumemory,32,16,multistream,7,7, 186.3455636028893, 5.1376094903885, 6.197914034, 6.5864441316, 6.938419109200001, 7.065062155499999, 7.924985481810009, 8.292363877060083
resnet,cpumemory,32,16,multistream,7,8, 185.97666844818573, 5.175760536273, 6.2370509599999995, 6.567824930800002, 6.916922643800001, 7.128565242349995, 7.894675797320001, 8.303330091738198
resnet,cpumemory,32,16,multistream,7,9, 185.9161229200491, 5.142514942976, 6.211599614500001, 6.5334267962000006, 6.981125742200001, 7.121838502399999, 7.867525172090001, 8.062895023901028
resnet,cpumemory,32,16,multistream,7,10, 185.6206921357651, 5.1742613519709995, 6.167997575999999, 6.555957933000001, 6.952640328899999, 7.261700446599999, 7.6672922979400004, 7.88005175073709
resnet,cpumemory,32,32,multistream,7,1, 188.69537492749544, 5.0332035968160005, 6.027513406000001, 6.435414986800001, 6.578580834, 6.910588076749998, 7.227296991340001, 7.311772380783023
resnet,cpumemory,32,32,multistream,7,2, 188.26062817264224, 4.9877785515865005, 5.965748756, 6.4592719052000005, 6.579305753100001, 6.954645461449995, 7.40410064563, 7.451334569069009
resnet,cpumemory,32,32,multistream,7,3, 187.99358465724964, 5.0126072968774995, 5.9698760985, 6.4306084718, 6.5518716927, 6.74985874405, 7.470132268770003, 7.8644718346550535
resnet,cpumemory,32,32,multistream,7,4, 188.76371039146574, 4.988175872858, 6.062314064, 6.4247753056, 6.638457637800001, 6.8333309624, 7.193316549350001, 7.417102474787067
resnet,cpumemory,32,32,multistream,7,5, 189.32406081948324, 4.9811087474899995, 6.0579004815, 6.424650099, 6.550437454, 6.859632925649986, 7.6291564460700005, 7.939595541002006
resnet,cpumemory,32,32,multistream,7,6, 188.47649282930476, 4.9649928824995, 5.9910283045, 6.4579570016000005, 6.5535538593, 6.8106698641499985, 7.31771166929, 7.686371151049045
resnet,cpumemory,32,32,multistream,7,7, 188.61566668174856, 4.977800766816, 5.937150266, 6.4914129332, 6.6031929345, 6.829315359999996, 7.393697497330001, 7.496156224610008
resnet,cpumemory,32,32,multistream,7,8, 188.4892613686953, 4.987811677822, 5.942818137, 6.4639278718, 6.5887433186, 6.766624159699999, 7.116617937790001, 7.181294293737024
resnet,cpumemory,32,32,multistream,7,9, 189.11827467171116, 5.004091732649999, 6.0676620725, 6.4815300194, 6.601505487200001, 6.7589259225500005, 7.260237803990002, 7.44973547925804
resnet,cpumemory,32,32,multistream,7,10, 188.76397617238086, 4.985311949879001, 6.0070817965, 6.4519455586, 6.570538603100001, 6.707334324199999, 7.18449961231, 7.264567056068013
