benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,2,offline,2,1, 172.3872501403915, 95.22427744672748, 95.1923319725, 151.94481115140002, 170.778299809, 180.185535363, 187.77935945409996, 189.859971494
resnet,cpumemory,32,2,offline,4,1, 178.26072003918176, 92.27803159935377, 92.3720506655, 147.173454573, 165.469008126, 174.574159477, 181.88811526488996, 183.702466499
resnet,cpumemory,32,2,offline,8,1, 187.80288797210483, 88.03150633693798, 88.0336382555, 140.18441536, 157.488316493, 166.1994595, 173.1206137471, 174.383253821
resnet,cpumemory,32,2,offline,1,2, 159.77708419688338, 102.65719394762182, 102.700346156, 163.93600290320003, 184.3361698262, 194.53624932799997, 202.69334862842, 204.72706941547003
resnet,cpumemory,32,2,offline,2,2, 176.79508741883222, 92.96725944476678, 92.961842538, 148.3115969812, 166.75540331, 175.974568794, 183.31462812029, 185.101865424
resnet,cpumemory,32,2,offline,4,2, 178.80722590116596, 91.84526187247803, 91.798176305, 146.595486719, 164.915787523, 174.090088781, 181.36039917629992, 183.132403297
resnet,cpumemory,32,2,offline,8,2, 188.42361886714923, 87.71814613879224, 87.8109244515, 139.779190019, 157.07804883, 165.725597529, 172.59286769324984, 173.849737253
resnet,cpumemory,32,2,offline,1,3, 159.94806121049433, 102.39183438681289, 102.36044763, 163.648968523, 184.04319067609998, 194.25846124999998, 202.41904006291998, 204.54421040598
resnet,cpumemory,32,2,offline,2,3, 177.2969437684155, 92.52729355453698, 92.499612196, 147.79470322580002, 166.232856657, 175.467297538, 182.84901686989997, 184.613228704
resnet,cpumemory,32,2,offline,4,3, 178.4618148836869, 92.02834698795861, 92.108908751, 146.775963837, 165.117526277, 174.255770486, 181.70901038931, 183.499862126
resnet,cpumemory,32,2,offline,8,3, 188.3812884238681, 87.59707408838185, 87.4865036615, 139.582547314, 157.050882623, 165.659073289, 172.48016971783, 173.856898302
resnet,cpumemory,32,2,offline,1,4, 159.38231557106377, 102.96307888212966, 102.9730103455, 164.3563435972, 184.8516772341, 195.11991251299997, 203.38403829785997, 205.24994751742102
resnet,cpumemory,32,2,offline,2,4, 176.97034854168652, 92.77864731591242, 92.9248534315, 148.16875784060005, 166.591024259, 175.813295564, 183.14137154691, 184.947654701
resnet,cpumemory,32,2,offline,4,4, 179.0613422122726, 91.8288119621985, 91.836572456, 146.575405524, 164.849526141, 174.015862924, 181.28384555498002, 182.832099661
resnet,cpumemory,32,2,offline,8,4, 188.4723142340215, 87.57557992547486, 87.5081287415, 139.535969616, 157.049533039, 165.632898233, 172.4799550567399, 173.807235313
resnet,cpumemory,32,2,offline,1,5, 160.1814747226755, 102.35928820651438, 102.361352415, 163.64433886280003, 183.9852721687, 194.2282916341, 202.39784483139, 204.20570675652803
resnet,cpumemory,32,2,offline,2,5, 177.62006422275553, 92.31099069404566, 92.28929934850001, 147.47578673420003, 165.927762645, 175.117859167, 182.51095432638, 184.25062651
resnet,cpumemory,32,2,offline,4,5, 179.27575564067206, 91.74930141276916, 91.669675014, 146.468718351, 164.857352041, 173.938141108, 181.17453918096984, 182.669429721
resnet,cpumemory,32,2,offline,8,5, 188.60850681920112, 87.57085602651904, 87.6108682845, 139.460404072, 156.862292249, 165.467119063, 172.27195197701994, 173.660558667
resnet,cpumemory,32,2,offline,1,6, 159.84529113342094, 102.77097004598657, 102.744221705, 164.20222465480003, 184.5839192221, 194.75668974504998, 202.95027977097, 204.782930699343
resnet,cpumemory,32,2,offline,2,6, 177.77092932075146, 92.32035386755402, 92.3146327175, 147.48708043820005, 165.848132645, 175.084419906, 182.42754839848996, 184.162170112
resnet,cpumemory,32,2,offline,4,6, 179.54119139145948, 91.66703132084814, 91.686514488, 146.226199636, 164.501841188, 173.659816558, 180.8399956183099, 182.386601099
resnet,cpumemory,32,2,offline,8,6, 188.3081661339031, 87.68853827083203, 87.6953491285, 139.628306671, 157.24149092, 165.751832379, 172.73019795045, 173.943479587
resnet,cpumemory,32,2,offline,1,7, 160.3683775934873, 102.06825433241576, 101.995995019, 163.18725425900004, 183.5732686156, 193.71281410404998, 201.90797398064998, 203.98757715187702
resnet,cpumemory,32,2,offline,2,7, 177.45726132817913, 92.41835596246509, 92.46899088800001, 147.55583732180003, 165.931355471, 175.117193697, 182.46112517088, 184.445818205
resnet,cpumemory,32,2,offline,4,7, 178.79795200529213, 91.69575257311658, 91.7296807335, 146.420295759, 164.627871804, 173.841963109, 181.09120934325995, 183.164161202
resnet,cpumemory,32,2,offline,8,7, 188.5534671380605, 87.62457051419385, 87.614893844, 139.646918303, 157.064440677, 165.715889694, 172.57655937928988, 173.734741106
resnet,cpumemory,32,2,offline,1,8, 159.03102145856718, 102.6475023117781, 102.46479278199999, 164.361209859, 184.9802062639, 195.27517075104998, 203.53137087181, 205.67823315577402
resnet,cpumemory,32,2,offline,2,8, 176.3724247703898, 92.80944381202704, 92.840230921, 147.90979506920002, 166.291280091, 175.456677059, 182.76212699155, 185.547888809
resnet,cpumemory,32,2,offline,4,8, 178.7376458440687, 91.75867487901854, 91.7012613625, 146.531507481, 164.713282698, 173.827780642, 181.09181994314, 183.221952801
resnet,cpumemory,32,2,offline,8,8, 188.48501195995468, 87.63466762034912, 87.624818463, 139.613340037, 157.040099159, 165.600523846, 172.4985391210499, 173.71812953
resnet,cpumemory,32,2,offline,1,9, 160.56764950705076, 101.94821736695843, 101.86154299649999, 162.96734342960002, 183.33665485129998, 193.50502365625, 201.69160444678997, 203.70727162707306
resnet,cpumemory,32,2,offline,2,9, 178.07247286880218, 92.39441544753119, 92.409489514, 147.25352001620007, 165.522512181, 174.728308259, 182.11472144575998, 183.830775277
resnet,cpumemory,32,2,offline,4,9, 179.15199277340406, 91.85209377448024, 91.9394570905, 146.451343812, 164.774341688, 173.814056962, 181.0676341924199, 182.781933331
resnet,cpumemory,32,2,offline,8,9, 188.6583147609723, 87.55207986999707, 87.505329168, 139.479459217, 156.882725914, 165.568930965, 172.45676154883998, 173.592499334
resnet,cpumemory,32,2,offline,1,10, 160.67860482406533, 101.98813940854602, 102.024957054, 162.88226501300002, 183.1754194993, 193.36868119655, 201.50649985545, 203.57792153396207
resnet,cpumemory,32,2,offline,2,10, 172.86207341196493, 94.92355267071686, 94.8772693295, 151.50155255380002, 170.514337684, 180.026226248, 187.57137804211996, 189.363172487
resnet,cpumemory,32,2,offline,4,10, 178.480757975943, 92.16578384731042, 92.1942007975, 146.973972773, 165.185024243, 174.390059928, 181.72905480457996, 183.490856671
resnet,cpumemory,32,2,offline,8,10, 188.64030697699448, 87.54966173289941, 87.5637566245, 139.583088391, 156.822306395, 165.492311575, 172.3875289780598, 173.615333724
resnet,cpumemory,32,4,offline,1,1, 165.99861114243, 98.39740029635931, 98.315639937, 157.2306429042, 176.81146763159998, 186.66264548959998, 194.51705959259, 196.750100380375
resnet,cpumemory,32,4,offline,2,1, 175.64841818129457, 92.92178806811492, 92.9191858465, 148.50345783240002, 167.003719562, 176.289108217, 183.65727782262, 185.954836981
resnet,cpumemory,32,4,offline,4,1, 180.1892584932806, 91.27509472979749, 91.32315194099999, 145.595836871, 163.753291426, 172.783815593, 179.99291351282986, 181.506786625
resnet,cpumemory,32,4,offline,8,1, 188.43015308208797, 87.18988723497314, 87.2417175555, 138.856084075, 156.188240329, 164.790368381, 171.58493476202995, 173.649177649
resnet,cpumemory,32,4,offline,1,2, 166.19941766976106, 98.23370310802353, 98.15589648950001, 157.04083638400002, 176.6795607697, 186.47074039805, 194.31372510452996, 196.499203418207
resnet,cpumemory,32,4,offline,2,2, 180.13971809505384, 91.36417730403954, 91.368617282, 145.61446239580005, 163.691422851, 172.769761822, 180.00075310482998, 181.588202533
resnet,cpumemory,32,4,offline,4,2, 180.52928459423586, 91.0142477040459, 91.03059907849999, 145.297273659, 163.28780795, 172.429929026, 179.65547451602995, 181.18165074
resnet,cpumemory,32,4,offline,8,2, 188.76376930281668, 87.04658208185646, 87.0733792745, 138.708677215, 155.908870339, 164.679241, 171.59158641249, 173.318193427
resnet,cpumemory,32,4,offline,1,3, 166.19815654053417, 98.41887521875614, 98.372456495, 157.24924368080002, 176.8425774125, 186.6972069768, 194.51155626739, 196.4844111699882
resnet,cpumemory,32,4,offline,2,3, 179.97743310419722, 91.33376812430548, 91.3178030575, 145.5328090918, 163.660076813, 172.670832637, 179.88899731556998, 181.798074506
resnet,cpumemory,32,4,offline,4,3, 180.70299025151746, 90.84199342185326, 90.8292383935, 145.043675596, 163.021501947, 172.110315395, 179.31329499173, 180.981092475
resnet,cpumemory,32,4,offline,8,3, 188.98094027041537, 86.91616682743702, 86.90113745549999, 138.543585049, 155.799302022, 164.397568519, 171.21067842673992, 173.222483019
resnet,cpumemory,32,4,offline,1,4, 166.00905988781128, 98.21936644579199, 98.07700100349999, 157.229633886, 176.8450384178, 186.86309563539993, 194.69901702751, 196.71742519217105
resnet,cpumemory,32,4,offline,2,4, 180.03317216622006, 91.18558545618544, 91.2034009465, 145.30539403280002, 163.26833153, 172.259118792, 179.43495376555998, 181.534478872
resnet,cpumemory,32,4,offline,4,4, 180.82068475557034, 90.75253449892091, 90.717277568, 144.849379447, 162.912812544, 171.905769252, 179.1076278312, 180.776108626
resnet,cpumemory,32,4,offline,8,4, 189.21935428932346, 86.86443755670703, 86.82782142100001, 138.434327358, 155.561155168, 164.243951764, 171.1912650456199, 172.993148168
resnet,cpumemory,32,4,offline,1,5, 166.97018053632738, 97.71369509564104, 97.73672189850001, 156.20063748980002, 175.7633701497, 185.55317830899997, 193.38984913202, 195.61439870423305
resnet,cpumemory,32,4,offline,2,5, 180.14150898550434, 91.02940855758442, 91.03119768350001, 145.08216738660002, 163.123289259, 172.143885042, 179.33964676497996, 181.326620418
resnet,cpumemory,32,4,offline,4,5, 180.9714570326649, 90.62717438749584, 90.672068885, 144.633597164, 162.644065396, 171.714620624, 178.91264666510997, 180.675644572
resnet,cpumemory,32,4,offline,8,5, 189.04088558274623, 86.86712945948486, 86.849328703, 138.439875237, 155.713945493, 164.148700647, 171.1277012071699, 173.143856467
resnet,cpumemory,32,4,offline,1,6, 166.5788953052943, 98.0474236898734, 97.970483129, 156.6510795998, 176.17589339839998, 185.98208420145, 193.82616713291998, 196.04652518397003
resnet,cpumemory,32,4,offline,2,6, 179.7400601950174, 91.25887476564868, 91.205098398, 145.300609306, 163.407761551, 172.450781051, 179.66346811804, 181.753836561
resnet,cpumemory,32,4,offline,4,6, 180.54935556453705, 90.74365933157702, 90.7744871135, 145.009319826, 162.996332706, 172.077013186, 179.37053802719998, 181.196086808
resnet,cpumemory,32,4,offline,8,6, 188.8928504444903, 86.92980615880859, 86.88676060649999, 138.645363004, 155.794375514, 164.341304026, 171.21518268681993, 173.222929503
resnet,cpumemory,32,4,offline,1,7, 166.40361962204824, 97.98291436216144, 97.98288799900001, 156.64108748339999, 176.21858095049998, 186.06326928129997, 193.93072704952, 196.28322968331102
resnet,cpumemory,32,4,offline,2,7, 179.98899357352028, 91.16156374958392, 91.171941578, 145.276045315, 163.309251654, 172.341158484, 179.52188391077, 181.506544499
resnet,cpumemory,32,4,offline,4,7, 181.23354743586012, 90.54728786540369, 90.582534819, 144.555988602, 162.54041005, 171.672607531, 178.79252574362997, 180.294219807
resnet,cpumemory,32,4,offline,8,7, 188.9850192563093, 86.96828705592725, 86.8658743165, 138.596909684, 155.791847858, 164.496247045, 171.25942018089998, 173.133718467
resnet,cpumemory,32,4,offline,1,8, 166.90895890136403, 97.82583186276416, 97.8384499775, 156.2527789576, 175.8451664917, 185.72986632869998, 193.5044189149, 195.63629916966826
resnet,cpumemory,32,4,offline,2,8, 180.82786544311352, 90.28671858142035, 90.217544487, 144.3431065876, 162.28498082, 171.313095434, 178.47618653087, 180.693399125
resnet,cpumemory,32,4,offline,4,8, 181.14924329052542, 90.56524852054395, 90.566174953, 144.542960949, 162.515719384, 171.502247172, 178.67671796724997, 180.552560387
resnet,cpumemory,32,4,offline,8,8, 188.8552749785071, 87.05642378770116, 87.09771936749999, 138.732739686, 155.967357615, 164.554639512, 171.3892911737899, 173.294558401
resnet,cpumemory,32,4,offline,1,9, 166.9439626579855, 97.83012087752071, 97.81582909, 156.32564703600002, 175.875663517, 185.67184334019998, 193.46837077601, 195.62102596836505
resnet,cpumemory,32,4,offline,2,9, 180.33531409470046, 90.90087524357239, 90.9322398205, 144.97520243120002, 162.945876589, 171.92960257, 179.19016063565, 181.122982822
resnet,cpumemory,32,4,offline,4,9, 180.75671348355556, 90.84482879849571, 90.878952216, 144.966311936, 162.898728984, 171.980547203, 179.11109842691997, 180.925614298
resnet,cpumemory,32,4,offline,8,9, 188.9326928658729, 86.93114219311329, 86.9253943205, 138.586955, 155.704198483, 164.346148221, 171.17291862535978, 173.242471379
resnet,cpumemory,32,4,offline,1,10, 166.6678008813789, 98.12832583502798, 98.020158061, 156.77448566520002, 176.4820897921, 186.27814895569998, 194.06312331915998, 195.94143346213906
resnet,cpumemory,32,4,offline,2,10, 180.38830465308732, 90.85657112036132, 90.82970176, 144.92946408240002, 162.922219563, 171.911934085, 179.11667661581996, 181.139489408
resnet,cpumemory,32,4,offline,4,10, 180.66715727339997, 90.63682491507336, 90.721925401, 144.739753044, 162.720500969, 171.762472359, 178.99757357723993, 180.957131493
resnet,cpumemory,32,4,offline,8,10, 188.63811242919306, 87.0263241882771, 86.982108474, 138.690730137, 155.93050772, 164.520023068, 171.4309139508699, 173.512606976
resnet,cpumemory,32,8,offline,1,1, 165.964007061972, 97.64631977142105, 97.562137823, 156.1923239418, 175.7517502871, 185.51693863814998, 193.34918045683997, 196.28629543454204
resnet,cpumemory,32,8,offline,2,1, 172.4617261199198, 93.67295712670283, 93.561949597, 149.7823827992, 168.422910832, 177.835944592, 185.30597471128996, 188.894531771
resnet,cpumemory,32,8,offline,4,1, 178.63755183751854, 91.18077420597106, 91.166503823, 145.518403347, 163.544773759, 172.615940176, 179.95686316227, 182.545373274
resnet,cpumemory,32,8,offline,8,1, 187.84331471274461, 87.07926785570655, 87.0196370045, 138.709649587, 155.929877785, 164.565560157, 171.4256927200599, 173.628443187
resnet,cpumemory,32,8,offline,1,2, 165.46594187585782, 97.88669043463392, 97.59337494249999, 156.58881391760002, 176.1535307069, 186.05988709315, 193.93803829306, 196.81926540914705
resnet,cpumemory,32,8,offline,2,2, 176.15569825534678, 92.08839450285473, 92.0280725275, 147.11179805540004, 165.488202439, 174.713701956, 182.01973449307997, 184.913662979
resnet,cpumemory,32,8,offline,4,2, 179.22845369972296, 91.03105443586853, 91.01115317450001, 145.380738021, 163.417055741, 172.518347374, 179.74808107533997, 181.993005574
resnet,cpumemory,32,8,offline,8,2, 188.01151823362557, 86.94166482876342, 86.92400626, 138.51620843, 155.773678936, 164.530979942, 171.34201218847986, 173.618695258
resnet,cpumemory,32,8,offline,1,3, 165.5846776622846, 97.89218590785315, 97.79237105600001, 156.38639095000005, 176.0632370262, 185.77390282784998, 193.74028272983998, 196.66534534799104
resnet,cpumemory,32,8,offline,2,3, 176.3484713798199, 91.98933945391987, 91.9392254885, 146.95799317540002, 165.374182499, 174.498997284, 181.79506598066996, 184.799993883
resnet,cpumemory,32,8,offline,4,3, 178.65733416942933, 91.37292063888293, 91.3751068215, 145.828207005, 163.921085437, 173.045973373, 180.37118077293, 182.514239861
resnet,cpumemory,32,8,offline,8,3, 187.833852525553, 87.09482987581714, 87.1484886115, 138.710265219, 155.901351248, 164.445816559, 171.27746838359982, 173.686004078
resnet,cpumemory,32,8,offline,1,4, 166.79401490556646, 97.79408016854288, 97.800048012, 156.24413641700002, 175.7717929466, 185.4912359707, 193.35734897192995, 195.53476948881303
resnet,cpumemory,32,8,offline,2,4, 177.9944114224639, 91.7472044917863, 91.7452766385, 146.61525455740005, 164.861317772, 173.973595654, 181.29404074812996, 183.440508334
resnet,cpumemory,32,8,offline,4,4, 180.1143472346022, 91.00502890149744, 91.115700742, 145.227506312, 163.244876449, 172.242380595, 179.55578258249997, 181.640288143
resnet,cpumemory,32,8,offline,8,4, 187.81931940710712, 86.96899083611402, 87.0356932535, 138.42956743, 155.806900492, 164.471734578, 171.23244158759, 173.761286416
resnet,cpumemory,32,8,offline,1,5, 166.28704113877987, 97.81352613883286, 97.71969003550001, 156.48387816000002, 175.98871170249998, 185.7360434426, 193.67756453352996, 195.90529337576908
resnet,cpumemory,32,8,offline,2,5, 178.01539739480592, 91.52042857432525, 91.529375074, 146.12146597, 164.418060521, 173.522145125, 180.87834941228, 183.516435341
resnet,cpumemory,32,8,offline,4,5, 180.4466283052472, 90.63962722570349, 90.67533055850001, 144.65963904, 162.720160181, 171.757919635, 178.89874868075, 181.175019362
resnet,cpumemory,32,8,offline,8,5, 187.47996002390465, 87.25738716675855, 87.33813416199999, 138.897461876, 156.212463981, 164.833274258, 171.67002082794977, 173.885178602
resnet,cpumemory,32,8,offline,1,6, 167.3368953278954, 96.9601567601392, 96.8919722405, 155.1088190602, 174.5494651338, 184.2559911766, 192.02219226198, 194.63181709765715
resnet,cpumemory,32,8,offline,2,6, 178.45940238355095, 91.20814387141596, 91.2213472185, 145.6210484096, 163.752799461, 172.957851347, 180.13515244343, 182.746555668
