resnet,none,32,1,server,1,1, 105.63778164663748, 28.733795879977894, 28.694842645999998, 45.93686933920001, 51.7233591672, 54.464139223749996, 56.826842394930004, 57.43846916248502
resnet,none,32,1,server,1,2, 105.98642581655723, 28.669043120459925, 28.678292209, 45.68001841900001, 51.408585660300005, 54.145354604699996, 56.45992913999, 56.97113340265004
resnet,none,32,1,server,1,3, 105.88765922442394, 28.521382200281252, 28.5020175045, 45.6169726206, 51.4012522726, 54.23971570709999, 56.52943118265, 57.049648545534026
resnet,none,32,1,server,1,4, 106.18987182039686, 28.512469110018202, 28.496457934, 45.4288544254, 51.1042967173, 53.8377982461, 56.18976964984, 56.76355246963001
resnet,none,32,1,server,1,5, 106.23098593092129, 28.369062830200704, 28.3621906935, 45.282932475799996, 51.03163463600001, 53.82080373589999, 56.16153563846, 56.728690771757
resnet,none,32,1,server,1,6, 106.23456302343713, 28.389482629736403, 28.3938840845, 45.1290422846, 50.9060526292, 53.7758470347, 56.03783274137, 56.68582831883002
resnet,none,32,1,server,1,7, 105.45948736683447, 28.855521135815387, 28.867764219, 46.0532535762, 51.7704278069, 54.71130697085, 57.03748118135, 57.60508199861404
resnet,none,32,1,server,1,8, 106.1538506833144, 28.47384127755383, 28.4291879635, 45.458452103400006, 51.1566212054, 53.907622685199996, 56.23723117473, 56.846526967530004
resnet,none,32,1,server,1,9, 105.83068211698301, 28.466227242585855, 28.4137980075, 45.4430823376, 51.2053582757, 54.1485055704, 56.57620953159, 57.32564205464601
resnet,none,32,1,server,1,10, 105.69229082956915, 28.876781676446015, 28.938394094, 45.947349027600005, 51.5757269961, 54.44083330415, 56.8211188506, 57.39240517094603
resnet,none,32,2,server,1,1, 145.96896857311688, 12.969235885542657, 13.155816143500001, 19.0782969734, 21.124492514700002, 22.09046516595, 23.207299306779998, 23.83664015556702
resnet,none,32,2,server,1,2, 148.31269546173647, 11.484529611216953, 11.5961534805, 17.540868512200003, 19.746381099, 20.71914974315, 21.834350304300003, 22.52987599697001
resnet,none,32,2,server,1,3, 149.79360272332548, 10.747872917996093, 10.8942573045, 16.910803941800005, 19.0255631165, 20.0062437418, 21.13623336858, 21.606266992076
resnet,none,32,2,server,1,4, 150.5749637461107, 10.540484261497657, 10.616737153999999, 16.652640889, 18.623586399500002, 19.5797585519, 20.6194920636, 21.23701603550703
resnet,none,32,2,server,1,5, 147.48981386724802, 11.724287013295939, 11.63472567, 17.9929477974, 20.043712275500003, 21.0912154679, 22.37679629943, 22.966457822417038
resnet,none,32,2,server,1,6, 148.43361578323942, 11.507402780758671, 11.480665821999999, 17.7005969516, 19.674093262899998, 20.576848310149998, 21.750054351920003, 22.580125409425005
resnet,none,32,2,server,1,7, 148.05240667386366, 11.460452761869687, 11.391666092000001, 17.7020651092, 19.7715241097, 20.8370267018, 22.07272790092, 22.637229902375
resnet,none,32,2,server,1,8, 149.1999547790426, 11.175955730168594, 11.241589888, 17.3277762674, 19.359574979599998, 20.30455972195, 21.371120051810003, 21.947726496930006
resnet,none,32,2,server,1,9, 150.5284939704296, 10.46431979247336, 10.479921521000001, 16.6091575492, 18.5928941465, 19.5607318986, 20.59918037655, 21.463201886240007
resnet,none,32,2,server,1,10, 149.60641808130396, 11.2997364229175, 11.4100641085, 17.3425339184, 19.3594733102, 20.347500564849998, 21.35692180314, 21.80176712161701
resnet,none,32,4,server,1,1, 151.26940830167143, 10.646092591158515, 10.7318554365, 16.0942841662, 18.0451493049, 19.0458213832, 20.02397427659, 20.689402762350035
resnet,none,32,4,server,1,2, 153.651854218441, 9.490462511324218, 9.4724861425, 14.8899179194, 16.7915006128, 17.751658471899997, 18.856157200010003, 19.575937929821027
resnet,none,32,4,server,1,3, 153.29956180019894, 9.510429858597501, 9.584125508, 14.7914985386, 16.8963461065, 17.9401388943, 19.090300807280002, 19.615455035786002
resnet,none,32,4,server,1,4, 153.91785160160848, 9.461634235101172, 9.5391160865, 14.889409716400007, 16.6506676141, 17.6556384181, 18.65861286618, 19.279732568626002
resnet,none,32,4,server,1,5, 154.25358723165752, 9.309676729135312, 9.320518083, 14.657229527000002, 16.522285462499998, 17.4466135052, 18.49925680742, 19.078985052531017
resnet,none,32,4,server,1,6, 154.12530356994958, 9.441834063477735, 9.467534925999999, 14.8074109372, 16.7802988368, 17.634048976299997, 18.6290324309, 19.162390759306003
resnet,none,32,4,server,1,7, 155.24815455926768, 9.436589113479922, 9.4673196745, 14.830168902600004, 16.6102990501, 17.40346167445, 18.28452571483, 18.725820329534002
resnet,none,32,4,server,1,8, 153.80913328295242, 9.725530970038516, 9.633665722, 15.1055158768, 17.0541578033, 17.84426611145, 18.849616224440002, 19.333103057323004
resnet,none,32,4,server,1,9, 154.61230380546405, 9.556457951059063, 9.6494446375, 15.071880681600001, 16.825171286, 17.7027227379, 18.55865665645, 19.02662034442901
resnet,none,32,4,server,1,10, 155.4839302184951, 9.217125250058828, 9.228227852, 14.50278348680001, 16.2422941624, 17.099895070699997, 17.99502353543, 18.545608535866013
resnet,none,32,8,server,1,1, 152.4213062996212, 10.275811878134373, 10.3215897405, 15.6505247702, 17.662618615699998, 18.5836405401, 19.602080013450003, 20.042241482239007
resnet,none,32,8,server,1,2, 153.0928187177081, 10.159174547270313, 10.216747311, 15.5789119328, 17.3149493811, 18.178530003549998, 19.11808767184, 19.773304186661008
resnet,none,32,8,server,1,3, 153.155639981879, 9.773701140139218, 9.8363678475, 15.168785436600002, 16.9333097433, 17.814605481149997, 18.79724986756, 19.644809771180007
