benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,1,offline,4,4, 129.7547712089081, 126.83646958351501, 127.0101350395, 202.290402304, 227.436496924, 240.264209463, 250.4915108057, 252.469466894
resnet,none,32,1,offline,8,4, 142.239787981785, 116.37372573522606, 116.2890091515, 185.361649823, 208.440640542, 219.885638103, 228.98332238930976, 230.306816306
resnet,none,32,1,offline,1,5, 104.52446169186233, 156.9282435047092, 156.857902551, 251.18506035160001, 282.4446566918, 297.9919349166, 310.39566145754, 313.287837564921
resnet,none,32,1,offline,2,5, 119.21817729781779, 137.7281662134349, 137.51521754499998, 220.2141460132, 247.558270422, 261.292725784, 272.26926120384996, 274.746338023
resnet,none,32,1,offline,4,5, 129.17029236140132, 127.48081052979444, 127.46777701900001, 203.747091285, 229.140676485, 241.658110055, 251.66510469063996, 253.596723279
resnet,none,32,1,offline,8,5, 142.53677052199825, 116.35124497955859, 116.67379625699999, 185.085987892, 207.989388995, 219.615739777, 228.5692339035097, 229.827695842
resnet,none,32,1,offline,1,6, 104.8043572883634, 156.5371213596151, 156.2632871825, 250.53848237420002, 281.661176597, 297.23870506655, 309.66999993817, 312.436838904594
resnet,none,32,1,offline,2,6, 120.56785357250425, 136.5003972392509, 136.5484741105, 217.90413256420015, 244.952714226, 258.455974951, 269.23460219028993, 271.651789603
resnet,none,32,1,offline,4,6, 129.84472381196252, 126.78931718217748, 127.03120590099999, 202.468962588, 227.371207188, 240.123073621, 250.28911504635, 252.271565244
resnet,none,32,1,offline,8,6, 142.49902206864965, 116.26443666955322, 116.4500262805, 185.206653218, 208.087534444, 219.415779891, 228.6677139172699, 229.900440171
resnet,none,32,1,offline,1,7, 104.37890091402035, 157.2564165397697, 157.6176254385, 251.39041459180004, 282.64614228510004, 298.31630271489996, 310.87498865240997, 313.721531654387
resnet,none,32,1,offline,2,7, 118.5417129552336, 139.09626670506947, 139.33597331649997, 221.7376328834001, 249.138636104, 262.906313822, 273.8879145004899, 276.27572957
resnet,none,32,1,offline,4,7, 130.0076115306513, 126.55624842000842, 126.4364681495, 201.871316673, 227.284501514, 239.868666579, 250.02200236483995, 251.97153408
resnet,none,32,1,offline,8,7, 142.72692791880513, 116.1653665736284, 116.4035726155, 184.964938464, 207.71828178, 219.074092574, 228.39514663941998, 229.517470793
resnet,none,32,1,offline,1,8, 103.9147498856999, 158.0478884328543, 158.2358025595, 252.6053248546, 284.06606584549996, 299.8343573071, 312.3284135147, 315.124437890201
resnet,none,32,1,offline,2,8, 117.97290698085367, 138.97016849142528, 138.722665972, 222.0786717028, 249.776911035, 263.842674756, 275.11743006224, 277.647247917
