resnet,cpumemory,32,8,server,1,2, 164.55604427374274, 6.790904402071406, 6.8190431445, 10.160297321600002, 11.1329172162, 11.89752017585, 13.24497995141, 14.237540729840026
resnet,cpumemory,32,8,server,1,3, 164.77805671592333, 6.828089953304297, 6.878088035499999, 10.369399000800001, 11.3266507925, 12.015378147749997, 13.177722999280006, 14.059947085388023
resnet,cpumemory,32,8,server,1,4, 166.4416204845459, 5.9808245266144535, 5.974645806, 9.3833184602, 10.4277158509, 11.2224464464, 12.427022119480002, 13.356056780351
resnet,cpumemory,32,8,server,1,5, 165.91733536896822, 5.987784801055547, 6.05132581, 9.414184777800001, 10.4860412737, 11.264776185499999, 12.701165934230005, 13.609882871222004
resnet,cpumemory,32,8,server,1,6, 166.13727318376073, 6.068279557681016, 6.0507299815, 9.5043804736, 10.545180937200001, 11.22694479135, 12.527414674140001, 13.415957971529014
resnet,cpumemory,32,8,server,1,7, 163.73713662110512, 7.040624999662266, 7.091334797, 10.5416414322, 11.531062716700001, 12.282350586849999, 13.6385791521, 14.543048644988016
resnet,cpumemory,32,8,server,1,8, 165.69649093192797, 6.08318479579211, 6.0485259685, 9.5471481444, 10.5955199051, 11.295708055749998, 12.678355654490002, 13.544917807412004
resnet,cpumemory,32,8,server,1,9, 165.52693506553425, 6.054559254131016, 6.018489853, 9.4856936572, 10.592540667800002, 11.264973625749995, 12.691277978259999, 13.57766868604
resnet,cpumemory,32,8,server,1,10, 165.11409905534333, 6.091958750067111, 6.098968665, 9.551848086600002, 10.6330473322, 11.395945908, 13.024595262950001, 13.840685931288013
resnet,cpumemory,32,16,server,1,1, 180.8279668994206, 2.8345851718190627, 2.781786414, 4.1888053772000005, 4.893607632900001, 5.29629068325, 6.373402199170001, 7.208351133916002
resnet,cpumemory,32,16,server,1,2, 181.2353448270944, 2.7840789659867964, 2.715265612, 4.153236612800001, 4.869262486, 5.258110039349999, 6.286079546940002, 6.999618775096002
resnet,cpumemory,32,16,server,1,3, 180.53999408056345, 2.8434575000695315, 2.8110888415, 4.25011249, 4.9778125408000005, 5.3396371255499995, 6.498156920850002, 7.375729869973015
resnet,cpumemory,32,16,server,1,4, 180.48498846469002, 2.873332689934375, 2.8118515669999997, 4.2937571694, 4.9587363692, 5.410955640899999, 6.58444093484, 7.3208501495140395
resnet,cpumemory,32,16,server,1,5, 178.2776306812628, 3.595581363544219, 3.5715064715000002, 5.1295983436000006, 5.8133792672, 6.178332243199999, 7.391207216440001, 8.073560327550009
resnet,cpumemory,32,16,server,1,6, 180.3615888446552, 2.9004595238333595, 2.824771812, 4.36885832, 5.0664329986, 5.504087186649999, 6.6601307762600035, 7.434007015651045
resnet,cpumemory,32,16,server,1,7, 177.86165649206316, 3.907559287885547, 3.8916637405, 5.531457119, 6.0797193189, 6.459174084749999, 7.554455339810003, 8.214369629525011
resnet,cpumemory,32,16,server,1,8, 180.0894070753438, 2.9481607639981244, 2.8682946019999997, 4.441560459000001, 5.1243991245, 5.499840449, 6.667668631180001, 7.525086213729009
resnet,cpumemory,32,16,server,1,9, 179.2253750037648, 3.482065859026719, 3.5093189259999997, 5.0589568784, 5.63425278, 6.0654414075, 7.02976758523, 7.761087981695023
resnet,cpumemory,32,16,server,1,10, 180.4231493190833, 2.871690275734062, 2.833900688, 4.2859662514000005, 4.8098649867, 5.409763833599999, 6.61981274728, 7.270962324693005
resnet,cpumemory,32,32,server,1,1, 178.38627491746703, 2.971922668298437, 2.8556428069999997, 4.451817060600001, 5.2019151635, 5.83382545805, 7.27816063923, 8.004778202497008
resnet,cpumemory,32,32,server,1,2, 178.70408472932536, 2.9566454694753124, 2.900709711, 4.360756713400001, 5.1861869562, 5.727195196399999, 7.035679828170001, 7.837711842729003
resnet,cpumemory,32,32,server,1,3, 178.39164397906413, 2.9892824038827346, 2.876545974, 4.448547939800001, 5.3704537081, 5.83164336375, 7.17374794845, 8.047460088475006
resnet,cpumemory,32,32,server,1,4, 178.70414897190867, 2.935674648689844, 2.862674331, 4.3613410612, 5.2381919739, 5.62855573475, 7.028663692310001, 8.026593193393012
resnet,cpumemory,32,32,server,1,5, 178.55305568140326, 2.943174049916875, 2.8666453105, 4.3585773276, 5.0458547696, 5.6789997016, 7.133334027000002, 7.987370931276005
resnet,cpumemory,32,32,server,1,6, 177.64000804462654, 3.08213077909, 2.9899780585, 4.5561201276, 5.574221068500001, 6.017097844699999, 7.2617267874600016, 8.353963584451018
resnet,cpumemory,32,32,server,1,7, 177.99883084670236, 2.9655264773389844, 2.8555291885000003, 4.401012456600001, 5.389114662500001, 5.762728336549999, 7.183264777690001, 8.231588043982006
resnet,cpumemory,32,32,server,1,8, 178.1468531961627, 3.017886787479922, 2.8978564315, 4.490596700200001, 5.4509293212, 5.84174943755, 7.249161100010003, 8.165713490215003
resnet,cpumemory,32,32,server,1,9, 178.38048596354426, 2.9644710037402344, 2.8408992575000003, 4.4355460754000005, 5.414641309299999, 5.82163570375, 7.06870489016, 8.01900223119603
resnet,cpumemory,32,32,server,1,10, 178.64664239318785, 2.9720984279703124, 2.8451579980000004, 4.441051740200001, 5.4283349644, 5.823000384499999, 7.148666630010001, 7.982631728227
