Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,4097,26,32000.0,30115.956718564463,398.23267981410027,64900.77804028988,39885.60361239932,13.645915923996617,0.08659844130434759,32000,34000,37000,38000,43000,47000,51000,54000,61000,65000,65000
,Aggregated,4097,26,32000.0,30115.956718564463,398.23267981410027,64900.77804028988,39885.60361239932,13.645915923996617,0.08659844130434759,32000,34000,37000,38000,43000,47000,51000,54000,61000,65000,65000
