Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,43447,0,2500.0,2414.4509929399564,561.000932008028,6907.1299508214,5035.0,145.94017457086798,0.0,2500,3000,3000,3100,3200,3400,3600,3900,6200,6700,6900
,Aggregated,43447,0,2500.0,2414.4509929399564,561.000932008028,6907.1299508214,5035.0,145.94017457086798,0.0,2500,3000,3000,3100,3200,3400,3600,3900,6200,6700,6900
