Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,5218,0,28000.0,23412.774235212903,967.5212167203426,46986.645717173815,40140.0,17.377407103855568,0.0,28000,37000,37000,38000,39000,40000,42000,43000,45000,47000,47000
,Aggregated,5218,0,28000.0,23412.774235212903,967.5212167203426,46986.645717173815,40140.0,17.377407103855568,0.0,28000,37000,37000,38000,39000,40000,42000,43000,45000,47000,47000
