Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,2428,0,57000.0,48568.46519489811,2139.906108379364,89326.21097564697,80252.0,8.090427208152075,0.0,57000,63000,65000,66000,69000,72000,75000,78000,84000,89000,89000
,Aggregated,2428,0,57000.0,48568.46519489811,2139.906108379364,89326.21097564697,80252.0,8.090427208152075,0.0,57000,63000,65000,66000,69000,72000,75000,78000,84000,89000,89000
