Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,2450,33,52000.0,48359.5396465869,1539.6268144249916,102757.66934454441,79171.76857142858,8.166829121695292,0.11000218816977334,52000,61000,65000,67000,72000,76000,85000,88000,101000,103000,103000
,Aggregated,2450,33,52000.0,48359.5396465869,1539.6268144249916,102757.66934454441,79171.76857142858,8.166829121695292,0.11000218816977334,52000,61000,65000,67000,72000,76000,85000,88000,101000,103000,103000
