Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,21533,0,3200.0,5205.643337533264,144.6233093738556,11366.173222661018,10042.0,71.73021197987866,0.0,3200,9100,9200,9300,9500,9700,9900,10000,11000,11000,11000
,Aggregated,21533,0,3200.0,5205.643337533264,144.6233093738556,11366.173222661018,10042.0,71.73021197987866,0.0,3200,9100,9200,9300,9500,9700,9900,10000,11000,11000,11000
