Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,4134,0,36000.0,29687.641644151994,508.0268457531929,49150.24461597204,50154.0,13.764758805970757,0.0,36000,39000,40000,40000,41000,42000,43000,44000,47000,49000,49000
,Aggregated,4134,0,36000.0,29687.641644151994,508.0268457531929,49150.24461597204,50154.0,13.764758805970757,0.0,36000,39000,40000,40000,41000,42000,43000,44000,47000,49000,49000
