Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1665008261,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665008262,11,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665008263,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665008264,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665008265,49,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665008266,57,,Aggregated,0.000000,0.000000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,5,0,4000.0,3686.135410517454,2298.2441149652004,4039.174783974886,80252.0
1665008267,65,,Aggregated,0.000000,0.000000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,10,0,4000.0,3505.002998560667,2220.9084033966064,4039.174783974886,80252.0
1665008268,79,,Aggregated,0.000000,0.000000,4000,4000,4000,4000,4000,4100,4100,4100,4100,4100,4100,11,0,4000.0,3556.4748194407334,2220.9084033966064,4071.193028241396,80252.0
1665008269,83,,Aggregated,0.000000,0.000000,4000,4000,4000,4000,4000,4100,4100,4100,4100,4100,4100,11,0,4000.0,3556.4748194407334,2220.9084033966064,4071.193028241396,80252.0
1665008270,99,,Aggregated,1.571429,0.000000,4100,5000,5000,5200,6300,7400,7400,7400,7400,7400,7400,20,0,4000.0,4408.0905474722385,2220.9084033966064,7374.142490327358,80252.0
1665008271,105,,Aggregated,1.571429,0.000000,4900,5000,5000,5200,5500,6300,7400,7400,7400,7400,7400,22,0,4100.0,4487.536286257885,2220.9084033966064,7374.142490327358,80252.0
