benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,baseline,32,1,offline,8,6, 133.99051293344257, 123.46694902829638, 123.4425379255, 196.792830942, 221.205058598, 233.416320751, 243.20062675634, 244.503593639
resnet,baseline,32,1,offline,16,6, 143.11861081945597, 116.84500961899707, 116.862838659, 185.37593577, 208.126049987, 219.471486045, 228.385198132, 228.904216805
resnet,baseline,32,1,offline,32,6, 144.575062157152, 117.20441440595509, 116.99761167700001, 185.29190115, 207.832747996, 218.951283324, 226.299306119, 226.61242469
resnet,baseline,32,1,offline,1,7, 98.49495063052069, 166.56569507270115, 166.7282021955, 266.47504129580005, 299.7462782465, 316.33050257229996, 329.46188663050003, 332.4316129635461
resnet,baseline,32,1,offline,2,7, 111.56626638110724, 147.24210128856092, 147.3290338095, 235.2348618674, 264.612800307, 279.285644612, 291.0455767712399, 293.574138874
resnet,baseline,32,1,offline,4,7, 122.40056584830282, 134.3398384692218, 134.1527422155, 214.361395433, 241.297951271, 254.714432525, 265.54556893627, 267.645579646
resnet,baseline,32,1,offline,8,7, 133.37108431914092, 123.63617997860912, 123.350029096, 197.15360571, 221.853548389, 234.44038371, 244.25615174872982, 245.63213427
resnet,baseline,32,1,offline,16,7, 143.30081652966152, 116.58448539150879, 116.54276226900001, 184.984467057, 207.817042051, 219.177057501, 227.995629683, 228.617457811
resnet,baseline,32,1,offline,32,7, 144.70827162232425, 116.96047237999903, 116.9175220675, 185.01924978, 207.281614884, 218.969376255, 226.067268622, 226.396640874
resnet,baseline,32,1,offline,1,8, 98.2419040459871, 167.54791505132803, 167.86453052299998, 267.5988168224, 300.6831625436, 317.1910576827, 330.35905680707, 333.31105904255503
resnet,baseline,32,1,offline,2,8, 110.78746535816882, 148.0786590523319, 147.9625902555, 236.78721463480005, 266.446865173, 281.231845166, 293.1226809489999, 295.65889323
resnet,baseline,32,1,offline,4,8, 121.19768584343028, 136.03461728502415, 136.045791206, 216.616142057, 243.809511989, 257.396556467, 268.32785711949003, 270.299511314
resnet,baseline,32,1,offline,8,8, 132.50181921880812, 124.3768141422783, 124.1728832495, 198.421892657, 223.415585332, 235.946985393, 245.89651578623977, 247.227265726
resnet,baseline,32,1,offline,16,8, 142.9798945018394, 117.0718899332422, 117.101785455, 185.624255465, 208.440734108, 220.042706421, 228.675661152, 229.129423138
resnet,baseline,32,1,offline,32,8, 144.85205490803972, 116.80164513212402, 116.774485752, 184.509155311, 207.715088041, 218.550112049, 225.984866693, 226.167402183
resnet,baseline,32,1,offline,1,9, 96.74538342177492, 169.04705020919926, 168.962897235, 270.2525268622, 304.6282685156, 321.5259230427, 335.32647835383, 338.485857569511
resnet,baseline,32,1,offline,2,9, 110.4233719852358, 148.800243034681, 148.7271418705, 237.70029577580002, 267.320421407, 282.150043948, 294.04024569228, 296.603704694
resnet,baseline,32,1,offline,4,9, 122.21498175225015, 134.71967574703712, 134.752015518, 215.055076872, 241.924388504, 255.152552534, 266.01408638552994, 268.05952246
resnet,baseline,32,1,offline,8,9, 133.17886160795777, 124.40617570867627, 124.473809158, 197.894096204, 222.541662683, 234.952483516, 244.66948538682, 245.987934523
resnet,baseline,32,1,offline,16,9, 143.09396426457985, 116.79503003270703, 116.91801376699999, 185.462184605, 208.171240145, 219.418713239, 228.291099753, 228.938483877
resnet,baseline,32,1,offline,32,9, 144.94103903808227, 116.73190910317676, 117.197651773, 184.266895361, 207.305785051, 218.297507596, 225.725367962, 226.021863554
resnet,baseline,32,1,offline,1,10, 97.08883239747671, 169.3693648808657, 170.19506218150002, 270.7930971454, 304.10660156299997, 320.89543024824997, 334.22928432112997, 337.19992619469804
resnet,baseline,32,1,offline,2,10, 109.77646521342872, 149.49931334657305, 149.5337307535, 238.8265034878, 268.625643061, 283.653998893, 295.7420373834, 298.348230312
resnet,baseline,32,1,offline,4,10, 121.55028804975593, 135.7017054782146, 135.57932050300002, 216.424526686, 243.275694699, 256.728346013, 267.46313094056, 269.493240657
resnet,baseline,32,1,offline,8,10, 134.1543705852582, 123.49677029506617, 123.63620530349999, 196.608562386, 221.187724927, 233.047267925, 242.89845850632994, 244.201155285
resnet,baseline,32,1,offline,16,10, 143.14994664676288, 116.64150988694237, 116.4967284805, 185.183825103, 207.956053926, 219.415362867, 228.316399896, 228.865401839
resnet,baseline,32,1,offline,32,10, 144.66758136767655, 117.06058192965625, 117.55367828199999, 185.039787568, 207.718073861, 218.036409138, 226.238225458, 226.456040035
