Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,5243,0,31000.0,23496.380437333184,360.6532886624336,42291.917998343706,40140.0,17.457675571292942,0.0,31000,34000,35000,36000,37000,38000,39000,40000,42000,42000,42000
,Aggregated,5243,0,31000.0,23496.380437333184,360.6532886624336,42291.917998343706,40140.0,17.457675571292942,0.0,31000,34000,35000,36000,37000,38000,39000,40000,42000,42000,42000
