Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,4104,0,37000.0,29539.98999906246,1007.7124089002609,55239.429503679276,50154.0,13.689392960586028,0.0,37000,45000,46000,47000,48000,49000,50000,51000,53000,55000,55000
,Aggregated,4104,0,37000.0,29539.98999906246,1007.7124089002609,55239.429503679276,50154.0,13.689392960586028,0.0,37000,45000,46000,47000,48000,49000,50000,51000,53000,55000,55000
