Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,2453,0,53000.0,48408.71969427757,1498.8282695412636,109468.56985241175,80252.0,8.171757349904912,0.0,53000,68000,73000,76000,81000,85000,90000,94000,103000,109000,109000
,Aggregated,2453,0,53000.0,48408.71969427757,1498.8282695412636,109468.56985241175,80252.0,8.171757349904912,0.0,53000,68000,73000,76000,81000,85000,90000,94000,103000,109000,109000
