Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,4139,0,38000.0,29656.13396771164,594.9775539338589,47112.257927656174,50154.0,13.774769916824967,0.0,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,47000
,Aggregated,4139,0,38000.0,29656.13396771164,594.9775539338589,47112.257927656174,50154.0,13.774769916824967,0.0,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,47000
