Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,21502,0,3800.0,5222.989417307627,287.3526029288769,10576.28345489502,10042.0,71.57301130766433,0.0,3800,8500,8700,8800,9100,9300,9500,9700,10000,10000,11000
,Aggregated,21502,0,3800.0,5222.989417307627,287.3526029288769,10576.28345489502,10042.0,71.57301130766433,0.0,3800,8500,8700,8800,9100,9300,9500,9700,10000,10000,11000
