Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1665015711,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665015712,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665015713,25,,Aggregated,0.000000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1,0,1112.9448264837265,1112.9448264837265,1112.9448264837265,1112.9448264837265,80252.0
1665015714,36,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,2,0,1112.9448264837265,1153.0412901192904,1112.9448264837265,1193.1377537548542,80252.0
1665015715,49,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,2,0,1112.9448264837265,1153.0412901192904,1112.9448264837265,1193.1377537548542,80252.0
1665015716,57,,Aggregated,0.000000,0.000000,2000,2200,2200,3000,3000,3000,3000,3000,3000,3000,3000,5,0,2000.0,1907.2241485118866,1112.9448264837265,3005.5885910987854,80252.0
1665015717,70,,Aggregated,1.666667,0.000000,2200,3000,3000,3000,3000,3500,3500,3500,3500,3500,3500,11,0,2200.0,2374.3084509941664,1112.9448264837265,3496.973939239979,80252.0
1665015718,76,,Aggregated,1.666667,0.000000,2200,3000,3000,3000,3000,3500,3500,3500,3500,3500,3500,11,0,2200.0,2374.3084509941664,1112.9448264837265,3496.973939239979,80252.0
1665015719,87,,Aggregated,2.000000,0.000000,3000,3000,3500,4000,5400,5700,5700,5700,5700,5700,5700,18,0,3000.0,2996.6518566426303,1112.9448264837265,5714.331738650799,80252.0
1665015720,96,,Aggregated,2.000000,0.000000,4000,4200,5000,5100,5700,5900,6000,6000,6000,6000,6000,28,0,3500.0,3703.72087814446,1112.9448264837265,6006.215050816536,80252.0
1665015721,107,,Aggregated,2.000000,0.000000,4000,4200,5000,5100,5700,5900,6000,6000,6000,6000,6000,28,0,3500.0,3703.72087814446,1112.9448264837265,6006.215050816536,80252.0
1665015722,118,,Aggregated,3.222222,0.000000,4000,5000,5100,5400,6000,7300,8300,8300,8300,8300,8300,33,0,4000.0,4059.485456934481,1112.9448264837265,8322.342716157436,80252.0
1665015723,125,,Aggregated,3.444444,0.000000,4200,5000,5700,5900,6500,7300,8300,8300,8300,8300,8300,39,0,4200.0,4292.396710755734,1112.9448264837265,8322.342716157436,80252.0
1665015724,139,,Aggregated,3.444444,0.000000,4200,5100,5800,5900,7000,8100,8300,8300,8300,8300,8300,40,0,4200.0,4388.733030296862,1112.9448264837265,8322.342716157436,80252.0
1665015725,149,,Aggregated,3.900000,0.000000,4200,5400,5900,6000,7000,8100,8300,8300,8300,8300,8300,46,0,4200.0,4560.916710563976,1112.9448264837265,8322.342716157436,80252.0
1665015726,155,,Aggregated,3.900000,0.000000,4500,5500,5900,6500,7300,8200,10000,10000,10000,10000,10000,49,0,4500.0,4745.381645478156,1112.9448264837265,10433.24751034379,80252.0
1665015727,167,,Aggregated,3.900000,0.000000,4700,5500,6000,6300,7000,8200,8300,10000,10000,10000,10000,51,0,4700.0,4776.825519680392,1112.9448264837265,10433.24751034379,80252.0
1665015728,178,,Aggregated,3.700000,0.000000,4800,5500,6000,6300,7000,8200,8300,10000,10000,10000,10000,53,0,4800.0,4807.378371580029,1112.9448264837265,10433.24751034379,80252.0
1665015729,185,,Aggregated,3.600000,0.000000,5000,5700,6000,6500,7000,8200,8300,10000,10000,10000,10000,54,0,4800.0,4843.291442358383,1112.9448264837265,10433.24751034379,80252.0
1665015730,197,,Aggregated,4.200000,0.000000,5100,6000,6700,7000,7700,8300,11000,13000,13000,13000,13000,62,0,5000.0,5273.993490143649,1112.9448264837265,12709.42534506321,80252.0
1665015731,205,,Aggregated,4.300000,0.000000,5100,6000,6700,7000,8200,10000,13000,15000,15000,15000,15000,66,0,5000.0,5455.613289705731,1112.9448264837265,15414.3395870924,80252.0
1665015732,214,,Aggregated,4.300000,0.000000,5400,6300,7000,7300,8500,13000,15000,15000,15000,15000,15000,71,0,5400.0,5824.338628582552,1112.9448264837265,15414.3395870924,80252.0
1665015733,225,,Aggregated,3.700000,0.000000,5900,7000,7700,8300,13000,15000,16000,17000,17000,17000,17000,83,0,5900.0,6598.695351012859,1112.9448264837265,17203.715428709984,80252.0
1665015734,236,,Aggregated,3.700000,0.000000,5900,7000,8100,8500,15000,15000,17000,18000,18000,18000,18000,86,0,5900.0,6824.545118784488,1112.9448264837265,17925.47643184662,80252.0
1665015735,249,,Aggregated,4.700000,0.000000,6000,7000,8200,8500,15000,16000,17000,18000,18000,18000,18000,91,0,6000.0,6946.6395654439275,1112.9448264837265,17925.47643184662,80252.0
1665015736,255,,Aggregated,4.700000,0.000000,6000,7200,8200,9200,15000,16000,18000,18000,18000,18000,18000,93,0,6000.0,7078.098578118188,1112.9448264837265,18020.23110166192,80252.0
