Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,762,19,97000.0,106179.0544868855,14688.064761459827,249861.20771244168,156475.95144356956,2.5410094459317105,0.0633585032450164,97000,119000,143000,163000,196000,208000,221000,225000,250000,250000,250000
,Aggregated,762,19,97000.0,106179.0544868855,14688.064761459827,249861.20771244168,156475.95144356956,2.5410094459317105,0.0633585032450164,97000,119000,143000,163000,196000,208000,221000,225000,250000,250000,250000
