Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,39441,0,1900.0,2422.2390710128193,59.02867764234543,13196.412466466427,5035.0,131.42434426517073,0.0,1900,2600,3200,3600,4800,6000,7500,8600,12000,13000,13000
,Aggregated,39441,0,1900.0,2422.2390710128193,59.02867764234543,13196.412466466427,5035.0,131.42434426517073,0.0,1900,2600,3200,3600,4800,6000,7500,8600,12000,13000,13000
