Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1665007926,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665007927,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665007928,28,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665007929,37,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665007930,46,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1665007931,56,,Aggregated,0.000000,0.000000,1900,2000,2000,2000,2100,2100,2100,2100,2100,2100,2100,27,0,1900.0,1820.7652612968727,1259.215921163559,2118.8869513571262,50154.0
1665007932,69,,Aggregated,0.000000,0.000000,1900,2000,2000,2000,2100,2100,2100,2100,2100,2100,2100,30,0,1900.0,1828.715555369854,1259.215921163559,2118.8869513571262,50154.0
1665007933,79,,Aggregated,0.000000,0.000000,1900,2000,2000,2000,2100,2100,2100,2100,2100,2100,2100,30,0,1900.0,1828.715555369854,1259.215921163559,2118.8869513571262,50154.0
1665007934,87,,Aggregated,6.400000,0.000000,2000,2100,2100,2400,3300,3600,3700,3700,3700,3700,3700,43,0,2000.0,2085.4713237562846,1259.215921163559,3702.722143381834,50154.0
1665007935,93,,Aggregated,6.400000,0.000000,2000,2100,2200,2600,3600,3700,4400,4400,4400,4400,4400,45,0,2000.0,2170.7842718395923,1259.215921163559,4356.831274926662,50154.0
