Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,2399,1,41000.0,48498.935699776564,4090.6881876289845,106156.96844831109,80218.56982075865,7.985829218340022,0.003328815847578167,41000,65000,74000,78000,87000,93000,97000,99000,104000,106000,106000
,Aggregated,2399,1,41000.0,48498.935699776564,4090.6881876289845,106156.96844831109,80218.56982075865,7.985829218340022,0.003328815847578167,41000,65000,74000,78000,87000,93000,97000,99000,104000,106000,106000
