Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,3242,131,39000.0,37448.94470547123,973.0984605848789,87360.68730056286,48129.561073411474,10.81890428891173,0.43716115417872814,39000,43000,46000,48000,55000,61000,69000,74000,85000,87000,87000
,Aggregated,3242,131,39000.0,37448.94470547123,973.0984605848789,87360.68730056286,48129.561073411474,10.81890428891173,0.43716115417872814,39000,43000,46000,48000,55000,61000,69000,74000,85000,87000,87000
