Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,5232,0,29000.0,23590.897065845806,471.89637646079063,38540.236327797174,40140.0,17.41690835109525,0.0,29000,31000,31000,32000,32000,33000,34000,35000,38000,39000,39000
,Aggregated,5232,0,29000.0,23590.897065845806,471.89637646079063,38540.236327797174,40140.0,17.41690835109525,0.0,29000,31000,31000,32000,32000,33000,34000,35000,38000,39000,39000
