Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,967,447,110000.0,114173.340192995,6941.527009010315,216945.596113801,86319.76318510859,3.2231380737868243,1.4899097404164534,110000,147000,160000,165000,181000,191000,203000,208000,217000,217000,217000
,Aggregated,967,447,110000.0,114173.340192995,6941.527009010315,216945.596113801,86319.76318510859,3.2231380737868243,1.4899097404164534,110000,147000,160000,165000,181000,191000,203000,208000,217000,217000,217000
