Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,996,44,104000.0,102574.78086166758,8071.208916604519,183791.7614132166,153389.04016064256,3.320026957762581,0.14666785757184092,104000,119000,129000,137000,148000,157000,167000,171000,184000,184000,184000
,Aggregated,996,44,104000.0,102574.78086166758,8071.208916604519,183791.7614132166,153389.04016064256,3.320026957762581,0.14666785757184092,104000,119000,129000,137000,148000,157000,167000,171000,184000,184000,184000
