Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,960,100,127000.0,119762.90306259955,10112.631183117628,204510.7346959412,143765.27083333334,3.203134656896822,0.33365986009341897,127000,146000,154000,159000,171000,181000,190000,197000,205000,205000,205000
,Aggregated,960,100,127000.0,119762.90306259955,10112.631183117628,204510.7346959412,143765.27083333334,3.203134656896822,0.33365986009341897,127000,146000,154000,159000,171000,181000,190000,197000,205000,205000,205000
