Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,5201,0,29000.0,23659.432124377294,1549.5430119335651,41017.54504442215,40140.0,17.34210909214891,0.0,29000,32000,33000,34000,35000,36000,37000,38000,39000,41000,41000
,Aggregated,5201,0,29000.0,23659.432124377294,1549.5430119335651,41017.54504442215,40140.0,17.34210909214891,0.0,29000,32000,33000,34000,35000,36000,37000,38000,39000,41000,41000
