benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,8,multistream,6,6, 177.09108983094558, 2.902664045061, 2.818642394, 4.136445373800001, 4.6542142487000016, 4.890056027699993, 5.653836322940008, 6.984861648078265
resnet,cpumemory,32,8,multistream,6,7, 177.33769247265712, 2.6744913476929995, 2.673215877, 3.8263418002000003, 4.2781964891, 4.617067263349999, 5.376631115540002, 5.985099728350915
resnet,cpumemory,32,8,multistream,6,8, 177.63781488430502, 2.7078328726145, 2.638381426, 3.8637074278000023, 4.257926535400001, 4.5887446993499985, 5.410755880760005, 6.142204100435058
resnet,cpumemory,32,8,multistream,6,9, 178.11314877921342, 2.708179581019, 2.672411691, 3.8061684286000017, 4.2140149827, 4.446509279899999, 5.266794594590026, 6.306519222985083
resnet,cpumemory,32,8,multistream,6,10, 179.49855786386465, 2.3813304529124997, 2.3314259780000004, 3.2830684468000024, 3.712306377500001, 4.010190062499998, 4.7476849247800175, 5.713626200807638
resnet,cpumemory,32,16,multistream,7,1, 184.11789009581352, 5.266327332938, 6.2751290195, 6.595872953800002, 6.878251447000005, 7.315423730499996, 7.857232525910001, 8.020164223919057
resnet,cpumemory,32,16,multistream,7,2, 183.07950602259265, 5.281268826922499, 6.2918699855, 6.662462191, 7.0072447445, 7.3130295644, 7.972038088530002, 8.165436959130123
resnet,cpumemory,32,16,multistream,7,3, 183.47898549536825, 5.293450917352501, 6.3568249615, 6.657906205, 7.1008522918, 7.3453607552, 7.894378695440001, 8.180128924579119
resnet,cpumemory,32,16,multistream,7,4, 184.27685143898177, 5.2868521261005, 6.3765423315, 6.600966121400001, 7.063785144200001, 7.3859987111499965, 7.6261219107, 7.825529251899028
resnet,cpumemory,32,16,multistream,7,5, 184.0673108651739, 5.2880966773, 6.3280113065, 6.5857192808, 7.067580125600001, 7.314300385299999, 7.855584343840002, 8.142771104652002
resnet,cpumemory,32,16,multistream,7,6, 184.0242869882848, 5.255567206885001, 6.2858065515, 6.6183290402, 6.9648102808, 7.227060716699999, 7.797387963370014, 8.290577435558014
resnet,cpumemory,32,16,multistream,7,7, 183.1013135594173, 5.291333289375499, 6.2739617684999995, 6.707849978, 7.058658753700001, 7.3335640995, 8.073726953910006, 8.285475517314001
resnet,cpumemory,32,16,multistream,7,8, 184.71495274203983, 5.257655921666499, 6.2666150265, 6.6007307066, 7.0098704073, 7.313941351999997, 7.794998008930001, 8.195079834372033
resnet,cpumemory,32,16,multistream,7,9, 182.31000913166736, 5.3265430572175, 6.308270481499999, 6.707802658000001, 7.088172022600001, 7.419499265699998, 8.084840244970001, 8.256738005436011
resnet,cpumemory,32,16,multistream,7,10, 182.47615192836022, 5.322504520107, 6.3247309025, 6.726814193800001, 7.0031687524, 7.323450801299999, 8.044458838759999, 8.344416262257024
resnet,cpumemory,32,32,multistream,7,1, 187.43359674288814, 5.089236185428001, 6.1152968775000005, 6.4964218771999995, 6.6264016054, 6.815903586699995, 7.73762338892, 7.867110331904026
resnet,cpumemory,32,32,multistream,7,2, 185.8899294050615, 5.113992065337, 6.220766793, 6.491080030200001, 6.613224761, 6.859665666049979, 7.996136189030001, 8.46162778996102
resnet,cpumemory,32,32,multistream,7,3, 184.9494634881035, 5.0877258058005, 6.0802802775, 6.5185301318, 6.6770364639, 6.844982743799998, 7.942128071830013, 8.148118301116002
resnet,cpumemory,32,32,multistream,7,4, 186.11571120209956, 5.118381734708, 6.2134950465, 6.508583451200002, 6.638395876800002, 6.86660156755, 7.940304730040001, 8.414353779161026
resnet,cpumemory,32,32,multistream,7,5, 184.86309776160223, 5.0949374594884995, 6.136164942500001, 6.469117270200001, 6.5835580097, 6.868124762949996, 7.999463545340011, 8.42661978604408
resnet,cpumemory,32,32,multistream,7,6, 186.52937783120908, 5.1083745157875, 6.1588495185, 6.527477321, 6.667385036000001, 6.994162829899997, 7.790879609260009, 8.028371285555076
resnet,cpumemory,32,32,multistream,7,7, 185.63141238030684, 5.0685132857385, 6.0775146015, 6.526260388000001, 6.693216835, 6.8098255091999995, 7.697916430040007, 8.093710660321058
resnet,cpumemory,32,32,multistream,7,8, 186.0955594630241, 5.1064298544749995, 6.128431695, 6.522734172600001, 6.6404946067, 6.972042718849974, 7.914080120980001, 8.219834785371026
resnet,cpumemory,32,32,multistream,7,9, 184.58417876678476, 5.092585938400501, 6.094075673, 6.5610582554, 6.667483785300001, 6.822890546549999, 7.9637244419800135, 8.535740446776021
resnet,cpumemory,32,32,multistream,7,10, 187.24840299604173, 5.0701870822995, 6.150813814499999, 6.483157333, 6.582831398800001, 6.79579607955, 7.916912110950005, 8.237759011530013
