benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumem,32,4,server,1,2, 160.52690586987597, 7.535575886925614, 7.584122487, 11.415460568600002, 12.793703848200002, 13.488662322599998, 14.464133433079997, 15.139164026480005
resnet,cpumem,32,4,server,1,3, 160.19390859912912, 7.596038836133611, 7.597613122, 11.511219539, 12.9256964552, 13.6265661306, 14.63101483343999, 15.127733373208008
resnet,cpumem,32,4,server,1,4, 159.7201992331444, 7.782155579697959, 7.783331665, 11.6542613206, 13.1128307078, 13.8231531732, 14.85147189664, 15.35491318783601
resnet,cpumem,32,4,server,1,5, 159.91692197072837, 7.8146584060664726, 7.853070708, 11.6935135098, 13.166385643400002, 13.889212684399999, 14.760082069639997, 15.283614485052
resnet,cpumem,32,4,server,1,6, 159.98362564607385, 7.7281456822059145, 7.767725463, 11.6507051234, 13.0810082226, 13.812226203, 14.699911972479994, 15.313077549008007
resnet,cpumem,32,4,server,1,7, 159.60770460831844, 7.84888138504798, 7.887366917, 11.704425668200003, 13.199261963, 13.893771279999998, 14.901230909439997, 15.353342295472014
resnet,cpumem,32,4,server,1,8, 159.51678717070976, 7.9128785286510634, 7.936813872, 11.8124609498, 13.2734992174, 13.978516734, 14.902073637239996, 15.423756254324015
resnet,cpumem,32,4,server,1,9, 160.00213587766984, 7.724175237943941, 7.805580807, 11.6036713818, 13.0456718862, 13.7742773374, 14.6431795182, 15.275065032380002
resnet,cpumem,32,4,server,1,10, 159.69104602814815, 7.860424683073803, 7.939347903, 11.7475860836, 13.233920867800002, 13.9203063556, 14.834391154759999, 15.378121999444009
resnet,cpumem,32,8,server,1,1, 161.29904821246177, 7.428985053734194, 7.517644812, 11.228155066800001, 12.706445538600002, 13.4178197768, 14.07199545688, 14.488196539059999
resnet,cpumem,32,8,server,1,2, 161.60909894249951, 7.587893231025906, 7.644092705, 11.404446755800002, 12.880251838200001, 13.5114154782, 14.084829817799994, 14.973029745276007
resnet,cpumem,32,8,server,1,3, 161.75120275277936, 7.507813938405581, 7.514558075, 11.2377412202, 12.6556054146, 13.3557946826, 14.034891284959999, 14.339296813348009
resnet,cpumem,32,8,server,1,4, 161.56967292920922, 7.486167224196418, 7.536084554, 11.1418880172, 12.5697610256, 13.294505377999998, 14.063348034279997, 14.423779112124018
resnet,cpumem,32,8,server,1,5, 161.42733400552646, 7.484319093900209, 7.526999163, 11.150095610000001, 12.574147934400001, 13.217479764599998, 14.049188214839996, 14.436153337328012
resnet,cpumem,32,8,server,1,6, 161.86545455175525, 7.327517412538776, 7.358365486, 10.993960103, 12.419124006599999, 13.097716413399999, 13.926129585599998, 14.196518928172003
resnet,cpumem,32,8,server,1,7, 161.4186757442995, 7.437203037812828, 7.488026265, 11.068000682400001, 12.4839688682, 13.1337335716, 14.06108694788, 14.429892876480002
resnet,cpumem,32,8,server,1,8, 160.96215157051455, 7.618456670500625, 7.686685878, 11.3521445744, 12.7013336346, 13.456970384999998, 14.253961945639999, 15.017765437856006
resnet,cpumem,32,8,server,1,9, 161.35520140688007, 7.5664929429571846, 7.611981028, 11.2845077784, 12.608863833000001, 13.374621941, 14.2199992232, 14.552065815032002
resnet,cpumem,32,8,server,1,10, 161.36365532073089, 7.532037859138443, 7.568222091, 11.2714869158, 12.589042753800003, 13.3292373118, 14.20183740348, 14.601352353116003
resnet,cpumem,32,16,server,1,1, 173.8691751107211, 4.4898167448907955, 4.486208355, 6.5939175720000005, 7.458450726400001, 8.0022002718, 8.835639754879997, 9.135539200880006
resnet,cpumem,32,16,server,1,2, 173.75485893469934, 4.862911128098043, 4.899634853, 7.0588505666, 7.8703264456, 8.308963699, 8.99634890392, 9.211240943776003
resnet,cpumem,32,16,server,1,3, 173.7165400192347, 4.809650026946105, 4.871970421, 7.0040053292, 7.7343949834000005, 8.218935382, 8.862462297679999, 9.149239622324002
resnet,cpumem,32,16,server,1,4, 174.14631491535982, 4.7184652003718455, 4.76599881, 6.910060496, 7.703981608000001, 8.087169882399998, 8.845920852799997, 9.287523944952042
resnet,cpumem,32,16,server,1,5, 173.00068780601728, 4.768806178629404, 4.797880886, 6.9526634748000005, 7.7556727804, 8.204328667599999, 8.996546284119995, 9.525674169892024
resnet,cpumem,32,16,server,1,6, 172.8632403183057, 4.886412230994752, 5.005837852, 7.094681108600001, 7.865348125400001, 8.3104146892, 9.130616820839998, 9.542462085524
resnet,cpumem,32,16,server,1,7, 172.80526795347237, 4.811849674164598, 4.850251429, 7.0251670738, 7.7269770714, 8.194731017999999, 9.21612275948, 9.601820761156013
resnet,cpumem,32,16,server,1,8, 173.33736630131932, 4.565644906873886, 4.548675834, 6.747025965800002, 7.435301524400001, 7.977173241999998, 8.847348772719988, 9.406756472048002
resnet,cpumem,32,16,server,1,9, 172.5132831400956, 4.751130211699375, 4.779197768, 6.8629185314, 7.5555347814, 8.090626069599999, 8.879003383199999, 9.741725150692007
resnet,cpumem,32,16,server,1,10, 172.8464378564577, 4.624667932348772, 4.6490901, 6.7850052774, 7.5264025850000005, 7.984627702599998, 9.135448114959996, 9.576238752408004
resnet,cpumem,32,32,server,1,1, 171.57847051036262, 4.015000055796918, 3.951709526, 5.9001368474000015, 6.6292670346, 7.459414355, 8.851062104839993, 10.18195210267202
resnet,cpumem,32,32,server,1,2, 170.74368264031048, 4.651306816414244, 4.648606586, 6.7599384886000005, 7.5394384304, 7.924752404199999, 9.09771107204, 10.551784221628001
resnet,cpumem,32,32,server,1,3, 170.18063344087727, 4.726557419972595, 4.672196553, 6.7960715480000005, 7.631564432, 7.983557254199998, 9.174976879639996, 10.664944070584005
resnet,cpumem,32,32,server,1,4, 170.583636369759, 4.52983327961666, 4.51593172, 6.6195882396000005, 7.4176143586, 7.819039729599999, 9.077089087879997, 10.559084427760014
resnet,cpumem,32,32,server,1,5, 169.75573046989274, 4.813066608809663, 4.8306905, 6.951967633200001, 7.7406309908, 8.0771861828, 9.36728558692, 10.878578940532003
resnet,cpumem,32,32,server,1,6, 170.67556330793198, 4.695899122334193, 4.66562402, 6.758691228800002, 7.5569221278, 7.9197314988, 9.1968264108, 10.561629170916001
resnet,cpumem,32,32,server,1,7, 170.47083501212416, 4.669377600637984, 4.648921534, 6.789040126600001, 7.6449904072, 7.993969680599999, 9.19248916388, 10.647057499284006
resnet,cpumem,32,32,server,1,8, 169.98427374488065, 4.671522013787339, 4.670446432, 6.805230344800001, 7.5720884084, 7.9070947306, 9.320812418199996, 10.781544262708005
resnet,cpumem,32,32,server,1,9, 170.51689020098675, 4.627807205733444, 4.753981214, 6.6967413046, 7.4952223514, 7.8279698375999995, 9.217481996039998, 10.543904011076007
resnet,cpumem,32,32,server,1,10, 170.7208192735439, 4.62785320248813, 4.581377623, 6.6954415229999995, 7.420462969600001, 7.8237635636, 9.262867928319995, 10.443684676476
