benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,8,singlestream,1,6, 11.601508626181447, 0.08611920734921875, 0.086123494, 0.0887050108, 0.09005250940000001, 0.09102379655000001, 0.09405540061000002, 0.09919148073800016
resnet,cpumemory,32,8,singlestream,1,7, 11.605572661966654, 0.08609088279999999, 0.08598111650000001, 0.0888628438, 0.0900367417, 0.09116358620000001, 0.09410502294, 0.09873757646200067
resnet,cpumemory,32,8,singlestream,1,8, 11.583985741185764, 0.08624324913906249, 0.0862270765, 0.0889252744, 0.09026959000000001, 0.09129790189999999, 0.09316213372000001, 0.09899192892800002
resnet,cpumemory,32,8,singlestream,1,9, 11.605967206755151, 0.086085914384375, 0.086101515, 0.08869044920000001, 0.0899906969, 0.0910531498, 0.09385168856000002, 0.09736044479400002
resnet,cpumemory,32,8,singlestream,1,10, 11.600731976054247, 0.08612550650624999, 0.08604518850000001, 0.088769516, 0.09003176900000001, 0.09133926715, 0.09341723262000001, 0.09670036725400011
resnet,cpumemory,32,16,singlestream,1,1, 8.65037396598624, 0.11552601463828123, 0.1150838055, 0.1189613982, 0.1216479273, 0.12423730799999999, 0.12902900219, 0.132407813138
resnet,cpumemory,32,16,singlestream,1,2, 8.634906511433185, 0.11573040770000001, 0.1152299845, 0.1191482056, 0.12163718259999999, 0.1235531946, 0.12724376637000004, 0.13322338833900024
resnet,cpumemory,32,16,singlestream,1,3, 8.623407860431321, 0.1158810776546875, 0.1156861815, 0.1192940324, 0.12143018670000001, 0.12304207719999999, 0.12714586724000002, 0.13332484849900117
resnet,cpumemory,32,16,singlestream,1,4, 8.623581696727832, 0.11587849570703126, 0.115502167, 0.1195698084, 0.122026358, 0.12368436245, 0.12752283494, 0.1372933124160002
resnet,cpumemory,32,16,singlestream,1,5, 8.608841743461394, 0.11607473971875, 0.11587418999999999, 0.1194963612, 0.1215455407, 0.12319740955, 0.12635913629, 0.1739076989650133
resnet,cpumemory,32,16,singlestream,1,6, 8.621552556532656, 0.11590991788984377, 0.1154546075, 0.1197380924, 0.12174146329999999, 0.1230697258, 0.12556335884, 0.12996833980600042
resnet,cpumemory,32,16,singlestream,1,7, 8.62094148395808, 0.11592242490468747, 0.115607717, 0.11951275039999999, 0.12156778790000002, 0.12324416475, 0.12648069956000002, 0.1351090276240006
resnet,cpumemory,32,16,singlestream,1,8, 8.630278367872279, 0.115797550975, 0.115527489, 0.119048126, 0.12123790599999999, 0.12270463485000001, 0.12641072084, 0.1330087825000003
resnet,cpumemory,32,16,singlestream,1,9, 8.63175450343425, 0.11577867031015625, 0.115580568, 0.118995151, 0.12134461140000001, 0.12314071985, 0.1268356428, 0.13394950365800098
resnet,cpumemory,32,16,singlestream,1,10, 8.639608303319086, 0.11566726437968748, 0.115466636, 0.1189933804, 0.12137495, 0.12311068475, 0.12609580633, 0.12906153683700003
resnet,cpumemory,32,32,singlestream,1,1, 4.602338536246765, 0.21719826333203124, 0.21900940400000002, 0.2284949058, 0.2333323113, 0.23702894670000002, 0.24468859058000003, 0.2535851610390001
resnet,cpumemory,32,32,singlestream,1,2, 4.610790942745542, 0.21680694478515625, 0.21765578800000002, 0.2273332236, 0.2321595141, 0.2355575109, 0.24451842542000002, 0.24904805707800018
resnet,cpumemory,32,32,singlestream,1,3, 4.601353045075643, 0.21724350895234376, 0.2182513515, 0.22813764520000002, 0.2324994662, 0.23597316785, 0.24151345908, 0.2534611893350008
resnet,cpumemory,32,32,singlestream,1,4, 4.625759865411752, 0.21610602248984376, 0.21716962550000002, 0.227349382, 0.2320568845, 0.2358894248, 0.24249322906, 0.24920585115600036
resnet,cpumemory,32,32,singlestream,1,5, 4.626322392999526, 0.21607491018593747, 0.217322252, 0.22706448340000002, 0.2314741928, 0.23517152189999999, 0.241271937, 0.24983996968200106
resnet,cpumemory,32,32,singlestream,1,6, 4.624687809768147, 0.2161415355390625, 0.21729531000000002, 0.2269037342, 0.2307966249, 0.23537876525, 0.24201677449000003, 0.24700629509400038
resnet,cpumemory,32,32,singlestream,1,7, 4.63079851301204, 0.21587069275234372, 0.217461412, 0.2269018858, 0.23126156250000002, 0.2351877059, 0.24211939536000002, 0.24963842304500128
resnet,cpumemory,32,32,singlestream,1,8, 4.599992437576269, 0.2173121443992187, 0.2178860025, 0.227063443, 0.2318491252, 0.235999433, 0.24386663365000003, 0.3215658297020202
resnet,cpumemory,32,32,singlestream,1,9, 4.630216842620904, 0.21589359041328127, 0.217507242, 0.22686583700000001, 0.2307822485, 0.2354285428, 0.24036174694, 0.3279655616870233
resnet,cpumemory,32,32,singlestream,1,10, 4.654524268885169, 0.2147674651078125, 0.216694669, 0.2263189384, 0.2303445698, 0.2341147359, 0.24068928939, 0.2529120586560007
