benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,1,offline,16,1, 144.15660211742738, 116.06103127241163, 115.8522391315, 183.789082987, 206.684312074, 217.913017303, 226.579383834, 227.254432798
resnet,none,32,1,offline,32,1, 146.24090859027703, 116.7734635013662, 116.78150208049999, 183.36008781, 204.920411318, 216.489518529, 223.659857841, 224.013887311
resnet,none,32,1,offline,64,1, 136.27921773788822, 128.95873945200782, 129.26820250999998, 199.973150192, 224.654517421, 235.129395604, 240.249047378, 240.40364443
resnet,none,32,8,offline,16,1, 177.419167164826, 94.0215837893042, 93.94640914850001, 148.080029634, 166.177470984, 175.531115789, 182.330207615, 184.282870703
resnet,none,32,8,offline,32,1, 178.88111249738955, 94.85394080478419, 94.55064455249999, 149.153770894, 166.504740603, 175.429248689, 181.429468755, 183.083304548
resnet,none,32,8,offline,64,1, 176.38046319448523, 98.66129456022071, 99.5024532875, 153.303118058, 171.642964549, 180.675696068, 184.794306194, 185.737611764
resnet,none,32,32,offline,16,1, 179.49892489917153, 91.42419776426465, 91.448539576, 144.707656534, 162.459118729, 171.445270248, 178.509153984, 180.789491276
resnet,none,32,32,offline,32,1, 177.30313984591706, 94.45471985099317, 93.92468408799999, 148.515820534, 165.952372037, 176.178104219, 182.707217697, 184.481998762
resnet,none,32,32,offline,64,1, 172.88273966062965, 99.29679980962499, 99.187402932, 152.443075391, 173.035522393, 183.576353881, 187.259016178, 189.497538254
