benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,16,server,1,9, 145.09232298912602, 11.205502847116703, 11.047427459, 17.423153122200002, 19.617923739800002, 20.874746041, 22.166341701599993, 22.64746938287601
resnet,none,32,16,server,1,10, 142.75047402528008, 11.54649065976968, 11.14188649, 18.026535675799998, 20.5083270428, 21.734119292200003, 22.994175255999995, 23.981203595788045
resnet,none,32,32,server,1,1, 167.81192604474904, 5.4380760712341525, 5.448646807, 8.126767776200001, 9.1125992898, 9.7798670618, 10.67796029336, 11.431789532204018
resnet,none,32,32,server,1,2, 167.055862312628, 5.91131588868813, 5.994834022, 8.718607961, 9.741472545, 10.2693220566, 11.011370044079998, 11.747322852692006
resnet,none,32,32,server,1,3, 167.21755876473173, 6.080491980155685, 6.142134937, 8.918525732400001, 9.96407321, 10.426708858, 11.268631741319997, 11.837881773944003
resnet,none,32,32,server,1,4, 168.7667040850076, 5.770519051563765, 5.80685415, 8.5589998888, 9.602741188800001, 10.120918900199996, 10.779780341039991, 11.313945688836002
resnet,none,32,32,server,1,5, 166.7907794479904, 6.191246344846397, 6.226250498, 9.0721694004, 10.1741689316, 10.659532431599999, 11.4468711672, 11.89379760594004
resnet,none,32,32,server,1,6, 167.4793605980648, 5.983845513981842, 5.997331052, 8.7461727354, 9.8197390236, 10.3139026676, 11.128341778159998, 11.689472608492041
resnet,none,32,32,server,1,7, 167.45162926614873, 5.937266835242149, 6.012161254, 8.723807719400002, 9.8060201574, 10.2487028254, 11.044351041039995, 11.637068655728003
resnet,none,32,32,server,1,8, 167.43035716700015, 5.78438254292145, 5.817443694, 8.551301795, 9.645151721800001, 10.0889445192, 10.966743907639994, 11.672452271548002
resnet,none,32,32,server,1,9, 167.950548244624, 5.763355321563681, 5.737454671, 8.5400021728, 9.6437154984, 10.139586081, 10.99279592432, 11.443247311244017
resnet,none,32,32,server,1,10, 167.1938089696502, 5.792622050260642, 5.85054961, 8.604394364800001, 9.6696054162, 10.0949142988, 10.988387342959996, 11.79703490822804
