Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,4120,0,38000.0,29732.46164540715,1299.9269925057888,49925.76992884278,50154.0,13.725028711192259,0.0,38000,40000,41000,41000,42000,43000,44000,45000,47000,50000,50000
,Aggregated,4120,0,38000.0,29732.46164540715,1299.9269925057888,49925.76992884278,50154.0,13.725028711192259,0.0,38000,40000,41000,41000,42000,43000,44000,45000,47000,50000,50000
