Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,43372,0,2300.0,2419.118833910139,803.2818511128426,7484.48284342885,5035.0,145.73074839667288,0.0,2300,2700,3000,3100,3300,3500,3700,4200,6700,7300,7500
,Aggregated,43372,0,2300.0,2419.118833910139,803.2818511128426,7484.48284342885,5035.0,145.73074839667288,0.0,2300,2700,3000,3100,3300,3500,3700,4200,6700,7300,7500
