Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,43399,0,2600.0,2417.057061689578,784.418635070324,7035.644892603159,5035.0,145.84089500731025,0.0,2600,2700,2800,2800,2900,3000,3100,4000,6300,6800,7000
,Aggregated,43399,0,2600.0,2417.057061689578,784.418635070324,7035.644892603159,5035.0,145.84089500731025,0.0,2600,2700,2800,2800,2900,3000,3100,4000,6300,6800,7000
