Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,990,17,121000.0,116904.87143574565,4248.063422739506,208508.43302160501,157721.26161616162,3.3001151048753443,0.056668643215031164,121000,141000,149000,155000,166000,175000,183000,187000,209000,209000,209000
,Aggregated,990,17,121000.0,116904.87143574565,4248.063422739506,208508.43302160501,157721.26161616162,3.3001151048753443,0.056668643215031164,121000,141000,149000,155000,166000,175000,183000,187000,209000,209000,209000
