Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,42195,0,2100.0,2504.572566046504,224.06990081071854,8989.490263164043,5035.0,141.93699162384144,0.0,2100,3000,3500,3900,5000,5800,6800,7300,8100,8700,9000
,Aggregated,42195,0,2100.0,2504.572566046504,224.06990081071854,8989.490263164043,5035.0,141.93699162384144,0.0,2100,3000,3500,3900,5000,5800,6800,7300,8100,8700,9000
