Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,28479,0,3800.0,3762.503446817713,56.10395967960358,9822.606969624758,5035.0,94.91174442837891,0.0,3800,4100,4500,4700,5400,6200,6900,7500,8700,9600,9800
,Aggregated,28479,0,3800.0,3762.503446817713,56.10395967960358,9822.606969624758,5035.0,94.91174442837891,0.0,3800,4100,4500,4700,5400,6200,6900,7500,8700,9600,9800
