Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,5226,0,31000.0,23469.95521676675,469.5007875561714,41104.4912263751,40140.0,17.42631948436495,0.0,31000,35000,36000,36000,37000,37000,38000,39000,40000,41000,41000
,Aggregated,5226,0,31000.0,23469.95521676675,469.5007875561714,41104.4912263751,40140.0,17.42631948436495,0.0,31000,35000,36000,36000,37000,37000,38000,39000,40000,41000,41000
