Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,42645,0,1400.0,2134.2892725410693,100.38158297538757,5931.803517043591,5035.0,142.05027962247615,0.0,1400,3400,3800,3900,4100,4300,4600,4900,5400,5800,5900
,Aggregated,42645,0,1400.0,2134.2892725410693,100.38158297538757,5931.803517043591,5035.0,142.05027962247615,0.0,1400,3400,3800,3900,4100,4300,4600,4900,5400,5800,5900
